# Time (a.u.)	Order parameter |r|
8.6540	9.2449198e-01
8.6550	9.2449055e-01
8.6560	9.2448913e-01
8.6570	9.2448770e-01
8.6580	9.2448627e-01
8.6590	9.2448485e-01
8.6600	9.2448342e-01
8.6610	9.2448200e-01
8.6620	9.2448057e-01
8.6630	9.2447915e-01
8.6640	9.2447773e-01
8.6650	9.2447631e-01
8.6660	9.2447489e-01
8.6670	9.2447347e-01
8.6680	9.2447205e-01
8.6690	9.2447064e-01
8.6700	9.2446922e-01
8.6710	9.2446780e-01
8.6720	9.2446639e-01
8.6730	9.2446497e-01
8.6740	9.2446356e-01
8.6750	9.2446215e-01
8.6760	9.2446074e-01
8.6770	9.2445932e-01
8.6780	9.2445791e-01
8.6790	9.2445650e-01
8.6800	9.2445510e-01
8.6810	9.2445369e-01
8.6820	9.2445228e-01
8.6830	9.2445087e-01
8.6840	9.2444947e-01
8.6850	9.2444806e-01
8.6860	9.2444666e-01
8.6870	9.2444525e-01
8.6880	9.2444385e-01
8.6890	9.2444245e-01
8.6900	9.2444105e-01
8.6910	9.2443965e-01
8.6920	9.2443825e-01
8.6930	9.2443685e-01
8.6940	9.2443545e-01
8.6950	9.2443405e-01
8.6960	9.2443266e-01
8.6970	9.2443126e-01
8.6980	9.2442987e-01
8.6990	9.2442847e-01
8.7000	9.2442708e-01
8.7010	9.2442568e-01
8.7020	9.2442429e-01
8.7030	9.2442290e-01
8.7040	9.2442151e-01
8.7050	9.2442012e-01
8.7060	9.2441873e-01
8.7070	9.2441734e-01
8.7080	9.2441595e-01
8.7090	9.2441456e-01
8.7100	9.2441318e-01
8.7110	9.2441179e-01
8.7120	9.2441041e-01
8.7130	9.2440902e-01
8.7140	9.2440764e-01
8.7150	9.2440626e-01
8.7160	9.2440487e-01
8.7170	9.2440349e-01
8.7180	9.2440211e-01
8.7190	9.2440073e-01
8.7200	9.2439935e-01
8.7210	9.2439797e-01
8.7220	9.2439659e-01
8.7230	9.2439522e-01
8.7240	9.2439384e-01
8.7250	9.2439246e-01
8.7260	9.2439109e-01
8.7270	9.2438971e-01
8.7280	9.2438834e-01
8.7290	9.2438696e-01
8.7300	9.2438559e-01
8.7310	9.2438422e-01
8.7320	9.2438285e-01
8.7330	9.2438148e-01
8.7340	9.2438011e-01
8.7350	9.2437874e-01
8.7360	9.2437737e-01
8.7370	9.2437600e-01
8.7380	9.2437463e-01
8.7390	9.2437326e-01
8.7400	9.2437190e-01
8.7410	9.2437053e-01
8.7420	9.2436917e-01
8.7430	9.2436780e-01
8.7440	9.2436644e-01
8.7450	9.2436508e-01
8.7460	9.2436371e-01
8.7470	9.2436235e-01
8.7480	9.2436099e-01
8.7490	9.2435963e-01
8.7500	9.2435827e-01
8.7510	9.2435691e-01
8.7520	9.2435555e-01
8.7530	9.2435419e-01
8.7540	9.2435284e-01
8.7550	9.2435148e-01
8.7560	9.2435012e-01
8.7570	9.2434877e-01
8.7580	9.2434741e-01
8.7590	9.2434606e-01
8.7600	9.2434470e-01
8.7610	9.2434335e-01
8.7620	9.2434200e-01
8.7630	9.2434065e-01
8.7640	9.2433929e-01
8.7650	9.2433794e-01
8.7660	9.2433659e-01
8.7670	9.2433524e-01
8.7680	9.2433390e-01
8.7690	9.2433255e-01
8.7700	9.2433120e-01
8.7710	9.2432985e-01
8.7720	9.2432851e-01
8.7730	9.2432716e-01
8.7740	9.2432581e-01
8.7750	9.2432447e-01
8.7760	9.2432312e-01
8.7770	9.2432178e-01
8.7780	9.2432044e-01
8.7790	9.2431909e-01
8.7800	9.2431775e-01
8.7810	9.2431641e-01
8.7820	9.2431507e-01
8.7830	9.2431373e-01
8.7840	9.2431239e-01
8.7850	9.2431105e-01
8.7860	9.2430971e-01
8.7870	9.2430837e-01
8.7880	9.2430704e-01
8.7890	9.2430570e-01
8.7900	9.2430436e-01
8.7910	9.2430303e-01
8.7920	9.2430169e-01
8.7930	9.2430036e-01
8.7940	9.2429902e-01
8.7950	9.2429769e-01
8.7960	9.2429636e-01
8.7970	9.2429502e-01
8.7980	9.2429369e-01
8.7990	9.2429236e-01
8.8000	9.2429103e-01
8.8010	9.2428970e-01
8.8020	9.2428837e-01
8.8030	9.2428704e-01
8.8040	9.2428571e-01
8.8050	9.2428438e-01
8.8060	9.2428305e-01
8.8070	9.2428173e-01
8.8080	9.2428040e-01
8.8090	9.2427907e-01
8.8100	9.2427775e-01
8.8110	9.2427642e-01
8.8120	9.2427510e-01
8.8130	9.2427377e-01
8.8140	9.2427245e-01
8.8150	9.2427113e-01
8.8160	9.2426980e-01
8.8170	9.2426848e-01
8.8180	9.2426716e-01
8.8190	9.2426584e-01
8.8200	9.2426452e-01
8.8210	9.2426320e-01
8.8220	9.2426188e-01
8.8230	9.2426056e-01
8.8240	9.2425924e-01
8.8250	9.2425792e-01
8.8260	9.2425660e-01
8.8270	9.2425528e-01
8.8280	9.2425397e-01
8.8290	9.2425265e-01
8.8300	9.2425134e-01
8.8310	9.2425002e-01
8.8320	9.2424870e-01
8.8330	9.2424739e-01
8.8340	9.2424608e-01
8.8350	9.2424476e-01
8.8360	9.2424345e-01
8.8370	9.2424214e-01
8.8380	9.2424082e-01
8.8390	9.2423951e-01
8.8400	9.2423820e-01
8.8410	9.2423689e-01
8.8420	9.2423558e-01
8.8430	9.2423427e-01
8.8440	9.2423296e-01
8.8450	9.2423165e-01
8.8460	9.2423034e-01
8.8470	9.2422903e-01
8.8480	9.2422773e-01
8.8490	9.2422642e-01
8.8500	9.2422511e-01
8.8510	9.2422381e-01
8.8520	9.2422250e-01
8.8530	9.2422119e-01
8.8540	9.2421989e-01
8.8550	9.2421858e-01
8.8560	9.2421728e-01
8.8570	9.2421598e-01
8.8580	9.2421467e-01
8.8590	9.2421337e-01
8.8600	9.2421207e-01
8.8610	9.2421077e-01
8.8620	9.2420946e-01
8.8630	9.2420816e-01
8.8640	9.2420686e-01
8.8650	9.2420556e-01
8.8660	9.2420426e-01
8.8670	9.2420296e-01
8.8680	9.2420166e-01
8.8690	9.2420036e-01
8.8700	9.2419906e-01
8.8710	9.2419777e-01
8.8720	9.2419647e-01
8.8730	9.2419517e-01
8.8740	9.2419387e-01
8.8750	9.2419258e-01
8.8760	9.2419128e-01
8.8770	9.2418999e-01
8.8780	9.2418869e-01
8.8790	9.2418740e-01
8.8800	9.2418610e-01
8.8810	9.2418481e-01
8.8820	9.2418351e-01
8.8830	9.2418222e-01
8.8840	9.2418093e-01
8.8850	9.2417963e-01
8.8860	9.2417834e-01
8.8870	9.2417705e-01
8.8880	9.2417576e-01
8.8890	9.2417447e-01
8.8900	9.2417318e-01
8.8910	9.2417189e-01
8.8920	9.2417060e-01
8.8930	9.2416931e-01
8.8940	9.2416802e-01
8.8950	9.2416673e-01
8.8960	9.2416544e-01
8.8970	9.2416415e-01
8.8980	9.2416286e-01
8.8990	9.2416158e-01
8.9000	9.2416029e-01
8.9010	9.2415900e-01
8.9020	9.2415771e-01
8.9030	9.2415643e-01
8.9040	9.2415514e-01
8.9050	9.2415386e-01
8.9060	9.2415257e-01
8.9070	9.2415129e-01
8.9080	9.2415000e-01
8.9090	9.2414872e-01
8.9100	9.2414743e-01
8.9110	9.2414615e-01
8.9120	9.2414487e-01
8.9130	9.2414359e-01
8.9140	9.2414230e-01
8.9150	9.2414102e-01
8.9160	9.2413974e-01
8.9170	9.2413846e-01
8.9180	9.2413718e-01
8.9190	9.2413589e-01
8.9200	9.2413461e-01
8.9210	9.2413333e-01
8.9220	9.2413205e-01
8.9230	9.2413077e-01
8.9240	9.2412949e-01
8.9250	9.2412822e-01
8.9260	9.2412694e-01
8.9270	9.2412566e-01
8.9280	9.2412438e-01
8.9290	9.2412310e-01
8.9300	9.2412182e-01
8.9310	9.2412055e-01
8.9320	9.2411927e-01
8.9330	9.2411799e-01
8.9340	9.2411672e-01
8.9350	9.2411544e-01
8.9360	9.2411417e-01
8.9370	9.2411289e-01
8.9380	9.2411161e-01
8.9390	9.2411034e-01
8.9400	9.2410906e-01
8.9410	9.2410779e-01
8.9420	9.2410652e-01
8.9430	9.2410524e-01
8.9440	9.2410397e-01
8.9450	9.2410270e-01
8.9460	9.2410142e-01
8.9470	9.2410015e-01
8.9480	9.2409888e-01
8.9490	9.2409760e-01
8.9500	9.2409633e-01
8.9510	9.2409506e-01
8.9520	9.2409379e-01
8.9530	9.2409252e-01
8.9540	9.2409125e-01
8.9550	9.2408998e-01
8.9560	9.2408871e-01
8.9570	9.2408744e-01
8.9580	9.2408617e-01
8.9590	9.2408490e-01
8.9600	9.2408363e-01
8.9610	9.2408236e-01
8.9620	9.2408109e-01
8.9630	9.2407982e-01
8.9640	9.2407855e-01
8.9650	9.2407728e-01
8.9660	9.2407602e-01
8.9670	9.2407475e-01
8.9680	9.2407348e-01
8.9690	9.2407221e-01
8.9700	9.2407095e-01
8.9710	9.2406968e-01
8.9720	9.2406841e-01
8.9730	9.2406715e-01
8.9740	9.2406588e-01
8.9750	9.2406461e-01
8.9760	9.2406335e-01
8.9770	9.2406208e-01
8.9780	9.2406082e-01
8.9790	9.2405955e-01
8.9800	9.2405829e-01
8.9810	9.2405702e-01
8.9820	9.2405576e-01
8.9830	9.2405449e-01
8.9840	9.2405323e-01
8.9850	9.2405196e-01
8.9860	9.2405070e-01
8.9870	9.2404944e-01
8.9880	9.2404817e-01
8.9890	9.2404691e-01
8.9900	9.2404565e-01
8.9910	9.2404439e-01
8.9920	9.2404312e-01
8.9930	9.2404186e-01
8.9940	9.2404060e-01
8.9950	9.2403934e-01
8.9960	9.2403807e-01
8.9970	9.2403681e-01
8.9980	9.2403555e-01
8.9990	9.2403429e-01
9.0000	9.2403303e-01
9.0010	9.2403177e-01
9.0020	9.2403051e-01
9.0030	9.2402925e-01
9.0040	9.2402799e-01
9.0050	9.2402673e-01
9.0060	9.2402547e-01
9.0070	9.2402421e-01
9.0080	9.2402295e-01
9.0090	9.2402169e-01
9.0100	9.2402043e-01
9.0110	9.2401917e-01
9.0120	9.2401791e-01
9.0130	9.2401665e-01
9.0140	9.2401539e-01
9.0150	9.2401413e-01
9.0160	9.2401288e-01
9.0170	9.2401162e-01
9.0180	9.2401036e-01
9.0190	9.2400910e-01
9.0200	9.2400784e-01
9.0210	9.2400659e-01
9.0220	9.2400533e-01
9.0230	9.2400407e-01
9.0240	9.2400281e-01
9.0250	9.2400156e-01
9.0260	9.2400030e-01
9.0270	9.2399904e-01
9.0280	9.2399779e-01
9.0290	9.2399653e-01
9.0300	9.2399527e-01
9.0310	9.2399402e-01
9.0320	9.2399276e-01
9.0330	9.2399150e-01
9.0340	9.2399025e-01
9.0350	9.2398899e-01
9.0360	9.2398774e-01
9.0370	9.2398648e-01
9.0380	9.2398523e-01
9.0390	9.2398397e-01
9.0400	9.2398272e-01
9.0410	9.2398146e-01
9.0420	9.2398021e-01
9.0430	9.2397895e-01
9.0440	9.2397770e-01
9.0450	9.2397644e-01
9.0460	9.2397519e-01
9.0470	9.2397393e-01
9.0480	9.2397268e-01
9.0490	9.2397142e-01
9.0500	9.2397017e-01
9.0510	9.2396891e-01
9.0520	9.2396766e-01
9.0530	9.2396641e-01
9.0540	9.2396515e-01
9.0550	9.2396390e-01
9.0560	9.2396265e-01
9.0570	9.2396139e-01
9.0580	9.2396014e-01
9.0590	9.2395889e-01
9.0600	9.2395763e-01
9.0610	9.2395638e-01
9.0620	9.2395513e-01
9.0630	9.2395387e-01
9.0640	9.2395262e-01
9.0650	9.2395137e-01
9.0660	9.2395011e-01
9.0670	9.2394886e-01
9.0680	9.2394761e-01
9.0690	9.2394636e-01
9.0700	9.2394510e-01
9.0710	9.2394385e-01
9.0720	9.2394260e-01
9.0730	9.2394135e-01
9.0740	9.2394009e-01
9.0750	9.2393884e-01
9.0760	9.2393759e-01
9.0770	9.2393634e-01
9.0780	9.2393508e-01
9.0790	9.2393383e-01
9.0800	9.2393258e-01
9.0810	9.2393133e-01
9.0820	9.2393008e-01
9.0830	9.2392882e-01
9.0840	9.2392757e-01
9.0850	9.2392632e-01
9.0860	9.2392507e-01
9.0870	9.2392382e-01
9.0880	9.2392257e-01
9.0890	9.2392131e-01
9.0900	9.2392006e-01
9.0910	9.2391881e-01
9.0920	9.2391756e-01
9.0930	9.2391631e-01
9.0940	9.2391506e-01
9.0950	9.2391380e-01
9.0960	9.2391255e-01
9.0970	9.2391130e-01
9.0980	9.2391005e-01
9.0990	9.2390880e-01
9.1000	9.2390755e-01
9.1010	9.2390630e-01
9.1020	9.2390505e-01
9.1030	9.2390379e-01
9.1040	9.2390254e-01
9.1050	9.2390129e-01
9.1060	9.2390004e-01
9.1070	9.2389879e-01
9.1080	9.2389754e-01
9.1090	9.2389629e-01
9.1100	9.2389504e-01
9.1110	9.2389378e-01
9.1120	9.2389253e-01
9.1130	9.2389128e-01
9.1140	9.2389003e-01
9.1150	9.2388878e-01
9.1160	9.2388753e-01
9.1170	9.2388628e-01
9.1180	9.2388503e-01
9.1190	9.2388377e-01
9.1200	9.2388252e-01
9.1210	9.2388127e-01
9.1220	9.2388002e-01
9.1230	9.2387877e-01
9.1240	9.2387752e-01
9.1250	9.2387627e-01
9.1260	9.2387501e-01
9.1270	9.2387376e-01
9.1280	9.2387251e-01
9.1290	9.2387126e-01
9.1300	9.2387001e-01
9.1310	9.2386876e-01
9.1320	9.2386751e-01
9.1330	9.2386625e-01
9.1340	9.2386500e-01
9.1350	9.2386375e-01
9.1360	9.2386250e-01
9.1370	9.2386125e-01
9.1380	9.2386000e-01
9.1390	9.2385874e-01
9.1400	9.2385749e-01
9.1410	9.2385624e-01
9.1420	9.2385499e-01
9.1430	9.2385374e-01
9.1440	9.2385249e-01
9.1450	9.2385123e-01
9.1460	9.2384998e-01
9.1470	9.2384873e-01
9.1480	9.2384748e-01
9.1490	9.2384622e-01
9.1500	9.2384497e-01
9.1510	9.2384372e-01
9.1520	9.2384247e-01
9.1530	9.2384122e-01
9.1540	9.2383996e-01
9.1550	9.2383871e-01
9.1560	9.2383746e-01
9.1570	9.2383621e-01
9.1580	9.2383495e-01
9.1590	9.2383370e-01
9.1600	9.2383245e-01
9.1610	9.2383119e-01
9.1620	9.2382994e-01
9.1630	9.2382869e-01
9.1640	9.2382743e-01
9.1650	9.2382618e-01
9.1660	9.2382493e-01
9.1670	9.2382367e-01
9.1680	9.2382242e-01
9.1690	9.2382117e-01
9.1700	9.2381991e-01
9.1710	9.2381866e-01
9.1720	9.2381741e-01
9.1730	9.2381615e-01
9.1740	9.2381490e-01
9.1750	9.2381365e-01
9.1760	9.2381239e-01
9.1770	9.2381114e-01
9.1780	9.2380988e-01
9.1790	9.2380863e-01
9.1800	9.2380737e-01
9.1810	9.2380612e-01
9.1820	9.2380486e-01
9.1830	9.2380361e-01
9.1840	9.2380235e-01
9.1850	9.2380110e-01
9.1860	9.2379984e-01
9.1870	9.2379859e-01
9.1880	9.2379733e-01
9.1890	9.2379608e-01
9.1900	9.2379482e-01
9.1910	9.2379357e-01
9.1920	9.2379231e-01
9.1930	9.2379106e-01
9.1940	9.2378980e-01
9.1950	9.2378854e-01
9.1960	9.2378729e-01
9.1970	9.2378603e-01
9.1980	9.2378478e-01
9.1990	9.2378352e-01
9.2000	9.2378226e-01
9.2010	9.2378101e-01
9.2020	9.2377975e-01
9.2030	9.2377849e-01
9.2040	9.2377724e-01
9.2050	9.2377598e-01
9.2060	9.2377472e-01
9.2070	9.2377346e-01
9.2080	9.2377221e-01
9.2090	9.2377095e-01
9.2100	9.2376969e-01
9.2110	9.2376843e-01
9.2120	9.2376717e-01
9.2130	9.2376592e-01
9.2140	9.2376466e-01
9.2150	9.2376340e-01
9.2160	9.2376214e-01
9.2170	9.2376088e-01
9.2180	9.2375962e-01
9.2190	9.2375836e-01
9.2200	9.2375711e-01
9.2210	9.2375585e-01
9.2220	9.2375459e-01
9.2230	9.2375333e-01
9.2240	9.2375207e-01
9.2250	9.2375081e-01
9.2260	9.2374955e-01
9.2270	9.2374829e-01
9.2280	9.2374703e-01
9.2290	9.2374577e-01
9.2300	9.2374451e-01
9.2310	9.2374325e-01
9.2320	9.2374199e-01
9.2330	9.2374072e-01
9.2340	9.2373946e-01
9.2350	9.2373820e-01
9.2360	9.2373694e-01
9.2370	9.2373568e-01
9.2380	9.2373442e-01
9.2390	9.2373315e-01
9.2400	9.2373189e-01
9.2410	9.2373063e-01
9.2420	9.2372937e-01
9.2430	9.2372811e-01
9.2440	9.2372684e-01
9.2450	9.2372558e-01
9.2460	9.2372432e-01
9.2470	9.2372305e-01
9.2480	9.2372179e-01
9.2490	9.2372053e-01
9.2500	9.2371926e-01
9.2510	9.2371800e-01
9.2520	9.2371674e-01
9.2530	9.2371547e-01
9.2540	9.2371421e-01
9.2550	9.2371294e-01
9.2560	9.2371168e-01
9.2570	9.2371041e-01
9.2580	9.2370915e-01
9.2590	9.2370788e-01
9.2600	9.2370662e-01
9.2610	9.2370535e-01
9.2620	9.2370409e-01
9.2630	9.2370282e-01
9.2640	9.2370155e-01
9.2650	9.2370029e-01
9.2660	9.2369902e-01
9.2670	9.2369775e-01
9.2680	9.2369649e-01
9.2690	9.2369522e-01
9.2700	9.2369395e-01
9.2710	9.2369269e-01
9.2720	9.2369142e-01
9.2730	9.2369015e-01
9.2740	9.2368888e-01
9.2750	9.2368762e-01
9.2760	9.2368635e-01
9.2770	9.2368508e-01
9.2780	9.2368381e-01
9.2790	9.2368254e-01
9.2800	9.2368127e-01
9.2810	9.2368000e-01
9.2820	9.2367873e-01
9.2830	9.2367747e-01
9.2840	9.2367620e-01
9.2850	9.2367493e-01
9.2860	9.2367366e-01
9.2870	9.2367239e-01
9.2880	9.2367112e-01
9.2890	9.2366984e-01
9.2900	9.2366857e-01
9.2910	9.2366730e-01
9.2920	9.2366603e-01
9.2930	9.2366476e-01
9.2940	9.2366349e-01
9.2950	9.2366222e-01
9.2960	9.2366095e-01
9.2970	9.2365967e-01
9.2980	9.2365840e-01
9.2990	9.2365713e-01
9.3000	9.2365586e-01
9.3010	9.2365458e-01
9.3020	9.2365331e-01
9.3030	9.2365204e-01
9.3040	9.2365076e-01
9.3050	9.2364949e-01
9.3060	9.2364822e-01
9.3070	9.2364694e-01
9.3080	9.2364567e-01
9.3090	9.2364440e-01
9.3100	9.2364312e-01
9.3110	9.2364185e-01
9.3120	9.2364057e-01
9.3130	9.2363930e-01
9.3140	9.2363802e-01
9.3150	9.2363675e-01
9.3160	9.2363547e-01
9.3170	9.2363420e-01
9.3180	9.2363292e-01
9.3190	9.2363164e-01
9.3200	9.2363037e-01
9.3210	9.2362909e-01
9.3220	9.2362781e-01
9.3230	9.2362654e-01
9.3240	9.2362526e-01
9.3250	9.2362398e-01
9.3260	9.2362271e-01
9.3270	9.2362143e-01
9.3280	9.2362015e-01
9.3290	9.2361887e-01
9.3300	9.2361760e-01
9.3310	9.2361632e-01
9.3320	9.2361504e-01
9.3330	9.2361376e-01
9.3340	9.2361248e-01
9.3350	9.2361120e-01
9.3360	9.2360992e-01
9.3370	9.2360864e-01
9.3380	9.2360737e-01
9.3390	9.2360609e-01
9.3400	9.2360481e-01
9.3410	9.2360353e-01
9.3420	9.2360225e-01
9.3430	9.2360097e-01
9.3440	9.2359969e-01
9.3450	9.2359841e-01
9.3460	9.2359712e-01
9.3470	9.2359584e-01
9.3480	9.2359456e-01
9.3490	9.2359328e-01
9.3500	9.2359200e-01
9.3510	9.2359072e-01
9.3520	9.2358944e-01
9.3530	9.2358816e-01
9.3540	9.2358687e-01
9.3550	9.2358559e-01
9.3560	9.2358431e-01
9.3570	9.2358303e-01
9.3580	9.2358174e-01
9.3590	9.2358046e-01
9.3600	9.2357918e-01
9.3610	9.2357790e-01
9.3620	9.2357661e-01
9.3630	9.2357533e-01
9.3640	9.2357405e-01
9.3650	9.2357276e-01
9.3660	9.2357148e-01
9.3670	9.2357020e-01
9.3680	9.2356891e-01
9.3690	9.2356763e-01
9.3700	9.2356634e-01
9.3710	9.2356506e-01
9.3720	9.2356377e-01
9.3730	9.2356249e-01
9.3740	9.2356121e-01
9.3750	9.2355992e-01
9.3760	9.2355864e-01
9.3770	9.2355735e-01
9.3780	9.2355607e-01
9.3790	9.2355478e-01
9.3800	9.2355350e-01
9.3810	9.2355221e-01
9.3820	9.2355093e-01
9.3830	9.2354964e-01
9.3840	9.2354835e-01
9.3850	9.2354707e-01
9.3860	9.2354578e-01
9.3870	9.2354450e-01
9.3880	9.2354321e-01
9.3890	9.2354192e-01
9.3900	9.2354064e-01
9.3910	9.2353935e-01
9.3920	9.2353807e-01
9.3930	9.2353678e-01
9.3940	9.2353549e-01
9.3950	9.2353421e-01
9.3960	9.2353292e-01
9.3970	9.2353163e-01
9.3980	9.2353035e-01
9.3990	9.2352906e-01
9.4000	9.2352777e-01
9.4010	9.2352649e-01
9.4020	9.2352520e-01
9.4030	9.2352391e-01
9.4040	9.2352263e-01
9.4050	9.2352134e-01
9.4060	9.2352005e-01
9.4070	9.2351877e-01
9.4080	9.2351748e-01
9.4090	9.2351619e-01
9.4100	9.2351490e-01
9.4110	9.2351362e-01
9.4120	9.2351233e-01
9.4130	9.2351104e-01
9.4140	9.2350976e-01
9.4150	9.2350847e-01
9.4160	9.2350718e-01
9.4170	9.2350590e-01
9.4180	9.2350461e-01
9.4190	9.2350332e-01
9.4200	9.2350204e-01
9.4210	9.2350075e-01
9.4220	9.2349946e-01
9.4230	9.2349818e-01
9.4240	9.2349689e-01
9.4250	9.2349560e-01
9.4260	9.2349432e-01
9.4270	9.2349303e-01
9.4280	9.2349174e-01
9.4290	9.2349046e-01
9.4300	9.2348917e-01
9.4310	9.2348788e-01
9.4320	9.2348660e-01
9.4330	9.2348531e-01
9.4340	9.2348403e-01
9.4350	9.2348274e-01
9.4360	9.2348146e-01
9.4370	9.2348017e-01
9.4380	9.2347888e-01
9.4390	9.2347760e-01
9.4400	9.2347631e-01
9.4410	9.2347503e-01
9.4420	9.2347374e-01
9.4430	9.2347246e-01
9.4440	9.2347118e-01
9.4450	9.2346989e-01
9.4460	9.2346861e-01
9.4470	9.2346732e-01
9.4480	9.2346604e-01
9.4490	9.2346476e-01
9.4500	9.2346347e-01
9.4510	9.2346219e-01
9.4520	9.2346091e-01
9.4530	9.2345963e-01
9.4540	9.2345834e-01
9.4550	9.2345706e-01
9.4560	9.2345578e-01
9.4570	9.2345450e-01
9.4580	9.2345322e-01
9.4590	9.2345194e-01
9.4600	9.2345065e-01
9.4610	9.2344937e-01
9.4620	9.2344809e-01
9.4630	9.2344681e-01
9.4640	9.2344554e-01
9.4650	9.2344426e-01
9.4660	9.2344298e-01
9.4670	9.2344170e-01
9.4680	9.2344042e-01
9.4690	9.2343914e-01
9.4700	9.2343787e-01
9.4710	9.2343659e-01
9.4720	9.2343531e-01
9.4730	9.2343404e-01
9.4740	9.2343276e-01
9.4750	9.2343149e-01
9.4760	9.2343021e-01
9.4770	9.2342894e-01
9.4780	9.2342766e-01
9.4790	9.2342639e-01
9.4800	9.2342512e-01
9.4810	9.2342384e-01
9.4820	9.2342257e-01
9.4830	9.2342130e-01
9.4840	9.2342003e-01
9.4850	9.2341876e-01
9.4860	9.2341749e-01
9.4870	9.2341622e-01
9.4880	9.2341495e-01
9.4890	9.2341368e-01
9.4900	9.2341241e-01
9.4910	9.2341115e-01
9.4920	9.2340988e-01
9.4930	9.2340862e-01
9.4940	9.2340735e-01
9.4950	9.2340609e-01
9.4960	9.2340482e-01
9.4970	9.2340356e-01
9.4980	9.2340230e-01
9.4990	9.2340103e-01
9.5000	9.2339977e-01
9.5010	9.2339851e-01
9.5020	9.2339725e-01
9.5030	9.2339600e-01
9.5040	9.2339474e-01
9.5050	9.2339348e-01
9.5060	9.2339222e-01
9.5070	9.2339097e-01
9.5080	9.2338971e-01
9.5090	9.2338846e-01
9.5100	9.2338721e-01
9.5110	9.2338596e-01
9.5120	9.2338470e-01
9.5130	9.2338345e-01
9.5140	9.2338220e-01
9.5150	9.2338096e-01
9.5160	9.2337971e-01
9.5170	9.2337846e-01
9.5180	9.2337722e-01
9.5190	9.2337597e-01
9.5200	9.2337473e-01
9.5210	9.2337349e-01
9.5220	9.2337225e-01
9.5230	9.2337101e-01
9.5240	9.2336977e-01
9.5250	9.2336853e-01
9.5260	9.2336729e-01
9.5270	9.2336606e-01
9.5280	9.2336482e-01
9.5290	9.2336359e-01
9.5300	9.2336236e-01
9.5310	9.2336113e-01
9.5320	9.2335990e-01
9.5330	9.2335867e-01
9.5340	9.2335744e-01
9.5350	9.2335622e-01
9.5360	9.2335499e-01
9.5370	9.2335377e-01
9.5380	9.2335255e-01
9.5390	9.2335133e-01
9.5400	9.2335011e-01
9.5410	9.2334889e-01
9.5420	9.2334768e-01
9.5430	9.2334646e-01
9.5440	9.2334525e-01
9.5450	9.2334404e-01
9.5460	9.2334283e-01
9.5470	9.2334162e-01
9.5480	9.2334041e-01
9.5490	9.2333921e-01
9.5500	9.2333801e-01
9.5510	9.2333681e-01
9.5520	9.2333561e-01
9.5530	9.2333441e-01
9.5540	9.2333321e-01
9.5550	9.2333202e-01
9.5560	9.2333083e-01
9.5570	9.2332964e-01
9.5580	9.2332845e-01
9.5590	9.2332726e-01
9.5600	9.2332608e-01
9.5610	9.2332489e-01
9.5620	9.2332371e-01
9.5630	9.2332253e-01
9.5640	9.2332136e-01
9.5650	9.2332018e-01
9.5660	9.2331901e-01
9.5670	9.2331784e-01
9.5680	9.2331667e-01
9.5690	9.2331551e-01
9.5700	9.2331434e-01
9.5710	9.2331318e-01
9.5720	9.2331202e-01
9.5730	9.2331087e-01
9.5740	9.2330971e-01
9.5750	9.2330856e-01
9.5760	9.2330741e-01
9.5770	9.2330626e-01
9.5780	9.2330512e-01
9.5790	9.2330398e-01
9.5800	9.2330284e-01
9.5810	9.2330170e-01
9.5820	9.2330057e-01
9.5830	9.2329944e-01
9.5840	9.2329831e-01
9.5850	9.2329718e-01
9.5860	9.2329606e-01
9.5870	9.2329494e-01
9.5880	9.2329382e-01
9.5890	9.2329271e-01
9.5900	9.2329160e-01
9.5910	9.2329049e-01
9.5920	9.2328938e-01
9.5930	9.2328828e-01
9.5940	9.2328718e-01
9.5950	9.2328609e-01
9.5960	9.2328500e-01
9.5970	9.2328391e-01
9.5980	9.2328282e-01
9.5990	9.2328174e-01
9.6000	9.2328066e-01
9.6010	9.2327958e-01
9.6020	9.2327851e-01
9.6030	9.2327744e-01
9.6040	9.2327638e-01
9.6050	9.2327532e-01
9.6060	9.2327426e-01
9.6070	9.2327321e-01
9.6080	9.2327216e-01
9.6090	9.2327111e-01
9.6100	9.2327007e-01
9.6110	9.2326903e-01
9.6120	9.2326799e-01
9.6130	9.2326696e-01
9.6140	9.2326594e-01
9.6150	9.2326492e-01
9.6160	9.2326390e-01
9.6170	9.2326288e-01
9.6180	9.2326188e-01
9.6190	9.2326087e-01
9.6200	9.2325987e-01
9.6210	9.2325887e-01
9.6220	9.2325788e-01
9.6230	9.2325690e-01
9.6240	9.2325591e-01
9.6250	9.2325494e-01
9.6260	9.2325396e-01
9.6270	9.2325300e-01
9.6280	9.2325203e-01
9.6290	9.2325108e-01
9.6300	9.2325012e-01
9.6310	9.2324918e-01
9.6320	9.2324823e-01
9.6330	9.2324730e-01
9.6340	9.2324636e-01
9.6350	9.2324544e-01
9.6360	9.2324452e-01
9.6370	9.2324360e-01
9.6380	9.2324269e-01
9.6390	9.2324179e-01
9.6400	9.2324089e-01
9.6410	9.2324000e-01
9.6420	9.2323911e-01
9.6430	9.2323823e-01
9.6440	9.2323735e-01
9.6450	9.2323649e-01
9.6460	9.2323562e-01
9.6470	9.2323477e-01
9.6480	9.2323392e-01
9.6490	9.2323307e-01
9.6500	9.2323224e-01
9.6510	9.2323141e-01
