# Time (a.u.)	Order parameter |r|
"g(w): std dev = 0.262"
0.4660	3.5944733e-01
0.4670	3.6034605e-01
0.4680	3.6124495e-01
0.4690	3.6214404e-01
0.4700	3.6304330e-01
0.4710	3.6394272e-01
0.4720	3.6484230e-01
0.4730	3.6574204e-01
0.4740	3.6664192e-01
0.4750	3.6754195e-01
0.4760	3.6844211e-01
0.4770	3.6934239e-01
0.4780	3.7024280e-01
0.4790	3.7114333e-01
0.4800	3.7204396e-01
0.4810	3.7294469e-01
0.4820	3.7384552e-01
0.4830	3.7474644e-01
0.4840	3.7564744e-01
0.4850	3.7654851e-01
0.4860	3.7744966e-01
0.4870	3.7835087e-01
0.4880	3.7925213e-01
0.4890	3.8015345e-01
0.4900	3.8105481e-01
0.4910	3.8195621e-01
0.4920	3.8285764e-01
0.4930	3.8375909e-01
0.4940	3.8466056e-01
0.4950	3.8556204e-01
0.4960	3.8646353e-01
0.4970	3.8736502e-01
0.4980	3.8826650e-01
0.4990	3.8916797e-01
0.5000	3.9006941e-01
0.5010	3.9097083e-01
0.5020	3.9187222e-01
0.5030	3.9277356e-01
0.5040	3.9367487e-01
0.5050	3.9457612e-01
0.5060	3.9547731e-01
0.5070	3.9637843e-01
0.5080	3.9727949e-01
0.5090	3.9818047e-01
0.5100	3.9908137e-01
0.5110	3.9998217e-01
0.5120	4.0088289e-01
0.5130	4.0178350e-01
0.5140	4.0268400e-01
0.5150	4.0358439e-01
0.5160	4.0448465e-01
0.5170	4.0538479e-01
0.5180	4.0628480e-01
0.5190	4.0718467e-01
0.5200	4.0808440e-01
0.5210	4.0898398e-01
0.5220	4.0988339e-01
0.5230	4.1078265e-01
0.5240	4.1168174e-01
0.5250	4.1258065e-01
0.5260	4.1347939e-01
0.5270	4.1437793e-01
0.5280	4.1527629e-01
0.5290	4.1617445e-01
0.5300	4.1707240e-01
0.5310	4.1797015e-01
0.5320	4.1886768e-01
0.5330	4.1976498e-01
0.5340	4.2066207e-01
0.5350	4.2155892e-01
0.5360	4.2245553e-01
0.5370	4.2335190e-01
0.5380	4.2424801e-01
0.5390	4.2514388e-01
0.5400	4.2603948e-01
0.5410	4.2693482e-01
0.5420	4.2782989e-01
0.5430	4.2872468e-01
0.5440	4.2961919e-01
0.5450	4.3051341e-01
0.5460	4.3140734e-01
0.5470	4.3230097e-01
0.5480	4.3319430e-01
0.5490	4.3408732e-01
0.5500	4.3498002e-01
0.5510	4.3587241e-01
0.5520	4.3676447e-01
0.5530	4.3765621e-01
0.5540	4.3854761e-01
0.5550	4.3943867e-01
0.5560	4.4032938e-01
0.5570	4.4121975e-01
0.5580	4.4210976e-01
0.5590	4.4299942e-01
0.5600	4.4388871e-01
0.5610	4.4477763e-01
0.5620	4.4566617e-01
0.5630	4.4655434e-01
0.5640	4.4744213e-01
0.5650	4.4832953e-01
0.5660	4.4921653e-01
0.5670	4.5010314e-01
0.5680	4.5098935e-01
0.5690	4.5187515e-01
0.5700	4.5276054e-01
0.5710	4.5364552e-01
0.5720	4.5453008e-01
0.5730	4.5541421e-01
0.5740	4.5629791e-01
0.5750	4.5718118e-01
0.5760	4.5806402e-01
0.5770	4.5894641e-01
0.5780	4.5982836e-01
0.5790	4.6070986e-01
0.5800	4.6159091e-01
0.5810	4.6247150e-01
0.5820	4.6335163e-01
0.5830	4.6423129e-01
0.5840	4.6511048e-01
0.5850	4.6598920e-01
0.5860	4.6686744e-01
0.5870	4.6774520e-01
0.5880	4.6862248e-01
0.5890	4.6949926e-01
0.5900	4.7037556e-01
0.5910	4.7125136e-01
0.5920	4.7212666e-01
0.5930	4.7300145e-01
0.5940	4.7387574e-01
0.5950	4.7474952e-01
0.5960	4.7562278e-01
0.5970	4.7649553e-01
0.5980	4.7736775e-01
0.5990	4.7823946e-01
0.6000	4.7911063e-01
0.6010	4.7998128e-01
0.6020	4.8085139e-01
0.6030	4.8172096e-01
0.6040	4.8258999e-01
0.6050	4.8345848e-01
0.6060	4.8432642e-01
0.6070	4.8519382e-01
0.6080	4.8606066e-01
0.6090	4.8692694e-01
0.6100	4.8779267e-01
0.6110	4.8865784e-01
0.6120	4.8952244e-01
0.6130	4.9038647e-01
0.6140	4.9124994e-01
0.6150	4.9211283e-01
0.6160	4.9297515e-01
0.6170	4.9383689e-01
0.6180	4.9469805e-01
0.6190	4.9555863e-01
0.6200	4.9641862e-01
0.6210	4.9727803e-01
0.6220	4.9813684e-01
0.6230	4.9899506e-01
0.6240	4.9985269e-01
0.6250	5.0070972e-01
0.6260	5.0156615e-01
0.6270	5.0242197e-01
0.6280	5.0327720e-01
0.6290	5.0413181e-01
0.6300	5.0498582e-01
0.6310	5.0583922e-01
0.6320	5.0669201e-01
0.6330	5.0754418e-01
0.6340	5.0839574e-01
0.6350	5.0924667e-01
0.6360	5.1009699e-01
0.6370	5.1094669e-01
0.6380	5.1179576e-01
0.6390	5.1264420e-01
0.6400	5.1349202e-01
0.6410	5.1433921e-01
0.6420	5.1518577e-01
0.6430	5.1603169e-01
0.6440	5.1687699e-01
0.6450	5.1772164e-01
0.6460	5.1856566e-01
0.6470	5.1940904e-01
0.6480	5.2025178e-01
0.6490	5.2109388e-01
0.6500	5.2193534e-01
0.6510	5.2277616e-01
0.6520	5.2361632e-01
0.6530	5.2445584e-01
0.6540	5.2529472e-01
0.6550	5.2613294e-01
0.6560	5.2697052e-01
0.6570	5.2780744e-01
0.6580	5.2864371e-01
0.6590	5.2947933e-01
0.6600	5.3031430e-01
0.6610	5.3114860e-01
0.6620	5.3198226e-01
0.6630	5.3281525e-01
0.6640	5.3364759e-01
0.6650	5.3447927e-01
0.6660	5.3531029e-01
0.6670	5.3614065e-01
0.6680	5.3697035e-01
0.6690	5.3779938e-01
0.6700	5.3862776e-01
0.6710	5.3945547e-01
0.6720	5.4028252e-01
0.6730	5.4110890e-01
0.6740	5.4193462e-01
0.6750	5.4275967e-01
0.6760	5.4358406e-01
0.6770	5.4440778e-01
0.6780	5.4523084e-01
0.6790	5.4605323e-01
0.6800	5.4687495e-01
0.6810	5.4769600e-01
0.6820	5.4851639e-01
0.6830	5.4933611e-01
0.6840	5.5015516e-01
0.6850	5.5097354e-01
0.6860	5.5179125e-01
0.6870	5.5260830e-01
0.6880	5.5342468e-01
0.6890	5.5424038e-01
0.6900	5.5505542e-01
0.6910	5.5586979e-01
0.6920	5.5668349e-01
0.6930	5.5749653e-01
0.6940	5.5830889e-01
0.6950	5.5912058e-01
0.6960	5.5993161e-01
0.6970	5.6074197e-01
0.6980	5.6155166e-01
0.6990	5.6236068e-01
0.7000	5.6316904e-01
0.7010	5.6397672e-01
0.7020	5.6478374e-01
0.7030	5.6559010e-01
0.7040	5.6639578e-01
0.7050	5.6720080e-01
0.7060	5.6800516e-01
0.7070	5.6880884e-01
0.7080	5.6961187e-01
0.7090	5.7041423e-01
0.7100	5.7121592e-01
0.7110	5.7201695e-01
0.7120	5.7281732e-01
0.7130	5.7361703e-01
0.7140	5.7441607e-01
0.7150	5.7521445e-01
0.7160	5.7601217e-01
0.7170	5.7680923e-01
0.7180	5.7760563e-01
0.7190	5.7840137e-01
0.7200	5.7919645e-01
0.7210	5.7999088e-01
0.7220	5.8078465e-01
0.7230	5.8157776e-01
0.7240	5.8237021e-01
0.7250	5.8316201e-01
0.7260	5.8395316e-01
0.7270	5.8474365e-01
0.7280	5.8553349e-01
0.7290	5.8632267e-01
0.7300	5.8711121e-01
0.7310	5.8789909e-01
0.7320	5.8868633e-01
0.7330	5.8947291e-01
0.7340	5.9025885e-01
0.7350	5.9104414e-01
0.7360	5.9182878e-01
0.7370	5.9261278e-01
0.7380	5.9339614e-01
0.7390	5.9417885e-01
0.7400	5.9496091e-01
0.7410	5.9574234e-01
0.7420	5.9652312e-01
0.7430	5.9730326e-01
0.7440	5.9808276e-01
0.7450	5.9886163e-01
0.7460	5.9963985e-01
0.7470	6.0041744e-01
0.7480	6.0119440e-01
0.7490	6.0197072e-01
0.7500	6.0274640e-01
0.7510	6.0352145e-01
0.7520	6.0429587e-01
0.7530	6.0506966e-01
0.7540	6.0584281e-01
0.7550	6.0661534e-01
0.7560	6.0738724e-01
0.7570	6.0815851e-01
0.7580	6.0892915e-01
0.7590	6.0969917e-01
0.7600	6.1046856e-01
0.7610	6.1123732e-01
0.7620	6.1200547e-01
0.7630	6.1277299e-01
0.7640	6.1353988e-01
0.7650	6.1430616e-01
0.7660	6.1507182e-01
0.7670	6.1583685e-01
0.7680	6.1660127e-01
0.7690	6.1736507e-01
0.7700	6.1812825e-01
0.7710	6.1889082e-01
0.7720	6.1965277e-01
0.7730	6.2041411e-01
0.7740	6.2117483e-01
0.7750	6.2193494e-01
0.7760	6.2269443e-01
0.7770	6.2345332e-01
0.7780	6.2421159e-01
0.7790	6.2496925e-01
0.7800	6.2572630e-01
0.7810	6.2648274e-01
0.7820	6.2723857e-01
0.7830	6.2799380e-01
0.7840	6.2874841e-01
0.7850	6.2950242e-01
0.7860	6.3025582e-01
0.7870	6.3100862e-01
0.7880	6.3176080e-01
0.7890	6.3251239e-01
0.7900	6.3326337e-01
0.7910	6.3401374e-01
0.7920	6.3476351e-01
0.7930	6.3551268e-01
0.7940	6.3626124e-01
0.7950	6.3700920e-01
0.7960	6.3775656e-01
0.7970	6.3850331e-01
0.7980	6.3924946e-01
0.7990	6.3999501e-01
0.8000	6.4073995e-01
0.8010	6.4148430e-01
0.8020	6.4222804e-01
0.8030	6.4297118e-01
0.8040	6.4371372e-01
0.8050	6.4445566e-01
0.8060	6.4519700e-01
0.8070	6.4593773e-01
0.8080	6.4667786e-01
0.8090	6.4741739e-01
0.8100	6.4815632e-01
0.8110	6.4889465e-01
0.8120	6.4963237e-01
0.8130	6.5036950e-01
0.8140	6.5110602e-01
0.8150	6.5184193e-01
0.8160	6.5257724e-01
0.8170	6.5331195e-01
0.8180	6.5404606e-01
0.8190	6.5477956e-01
0.8200	6.5551246e-01
0.8210	6.5624475e-01
0.8220	6.5697643e-01
0.8230	6.5770751e-01
0.8240	6.5843798e-01
0.8250	6.5916785e-01
0.8260	6.5989710e-01
0.8270	6.6062575e-01
0.8280	6.6135378e-01
0.8290	6.6208121e-01
0.8300	6.6280803e-01
0.8310	6.6353423e-01
0.8320	6.6425982e-01
0.8330	6.6498480e-01
0.8340	6.6570916e-01
0.8350	6.6643291e-01
0.8360	6.6715604e-01
0.8370	6.6787855e-01
0.8380	6.6860045e-01
0.8390	6.6932172e-01
0.8400	6.7004237e-01
0.8410	6.7076241e-01
0.8420	6.7148181e-01
0.8430	6.7220060e-01
0.8440	6.7291876e-01
0.8450	6.7363629e-01
0.8460	6.7435319e-01
0.8470	6.7506946e-01
0.8480	6.7578510e-01
0.8490	6.7650011e-01
0.8500	6.7721449e-01
0.8510	6.7792823e-01
0.8520	6.7864133e-01
0.8530	6.7935379e-01
0.8540	6.8006561e-01
0.8550	6.8077679e-01
0.8560	6.8148733e-01
0.8570	6.8219722e-01
0.8580	6.8290647e-01
0.8590	6.8361506e-01
0.8600	6.8432301e-01
0.8610	6.8503030e-01
0.8620	6.8573693e-01
0.8630	6.8644291e-01
0.8640	6.8714824e-01
0.8650	6.8785290e-01
0.8660	6.8855690e-01
0.8670	6.8926023e-01
0.8680	6.8996290e-01
0.8690	6.9066490e-01
0.8700	6.9136623e-01
0.8710	6.9206689e-01
0.8720	6.9276687e-01
0.8730	6.9346617e-01
0.8740	6.9416480e-01
0.8750	6.9486274e-01
0.8760	6.9556000e-01
0.8770	6.9625657e-01
0.8780	6.9695246e-01
0.8790	6.9764765e-01
0.8800	6.9834215e-01
0.8810	6.9903595e-01
0.8820	6.9972906e-01
0.8830	7.0042146e-01
0.8840	7.0111316e-01
0.8850	7.0180416e-01
0.8860	7.0249445e-01
0.8870	7.0318402e-01
0.8880	7.0387289e-01
0.8890	7.0456103e-01
0.8900	7.0524846e-01
0.8910	7.0593517e-01
0.8920	7.0662115e-01
0.8930	7.0730640e-01
0.8940	7.0799093e-01
0.8950	7.0867472e-01
0.8960	7.0935778e-01
0.8970	7.1004010e-01
0.8980	7.1072168e-01
0.8990	7.1140252e-01
0.9000	7.1208261e-01
0.9010	7.1276195e-01
0.9020	7.1344054e-01
0.9030	7.1411838e-01
0.9040	7.1479546e-01
0.9050	7.1547178e-01
0.9060	7.1614733e-01
0.9070	7.1682212e-01
0.9080	7.1749614e-01
0.9090	7.1816938e-01
0.9100	7.1884186e-01
0.9110	7.1951355e-01
0.9120	7.2018446e-01
0.9130	7.2085459e-01
0.9140	7.2152394e-01
0.9150	7.2219249e-01
0.9160	7.2286025e-01
0.9170	7.2352721e-01
0.9180	7.2419338e-01
0.9190	7.2485874e-01
0.9200	7.2552330e-01
0.9210	7.2618705e-01
0.9220	7.2684999e-01
0.9230	7.2751212e-01
0.9240	7.2817343e-01
0.9250	7.2883391e-01
0.9260	7.2949358e-01
0.9270	7.3015242e-01
0.9280	7.3081043e-01
0.9290	7.3146761e-01
0.9300	7.3212395e-01
0.9310	7.3277946e-01
0.9320	7.3343412e-01
0.9330	7.3408794e-01
0.9340	7.3474091e-01
0.9350	7.3539303e-01
0.9360	7.3604430e-01
0.9370	7.3669471e-01
0.9380	7.3734426e-01
0.9390	7.3799295e-01
0.9400	7.3864077e-01
0.9410	7.3928773e-01
0.9420	7.3993381e-01
0.9430	7.4057902e-01
0.9440	7.4122335e-01
0.9450	7.4186680e-01
0.9460	7.4250937e-01
0.9470	7.4315105e-01
0.9480	7.4379184e-01
0.9490	7.4443174e-01
0.9500	7.4507075e-01
0.9510	7.4570885e-01
0.9520	7.4634606e-01
0.9530	7.4698236e-01
0.9540	7.4761775e-01
0.9550	7.4825224e-01
0.9560	7.4888581e-01
0.9570	7.4951847e-01
0.9580	7.5015020e-01
0.9590	7.5078102e-01
0.9600	7.5141091e-01
0.9610	7.5203988e-01
0.9620	7.5266792e-01
0.9630	7.5329502e-01
0.9640	7.5392119e-01
0.9650	7.5454642e-01
0.9660	7.5517072e-01
0.9670	7.5579406e-01
0.9680	7.5641647e-01
0.9690	7.5703792e-01
0.9700	7.5765842e-01
0.9710	7.5827797e-01
0.9720	7.5889656e-01
0.9730	7.5951420e-01
0.9740	7.6013087e-01
0.9750	7.6074658e-01
0.9760	7.6136132e-01
0.9770	7.6197509e-01
0.9780	7.6258789e-01
0.9790	7.6319972e-01
0.9800	7.6381057e-01
0.9810	7.6442044e-01
0.9820	7.6502933e-01
0.9830	7.6563723e-01
0.9840	7.6624415e-01
0.9850	7.6685008e-01
0.9860	7.6745502e-01
0.9870	7.6805897e-01
0.9880	7.6866192e-01
0.9890	7.6926388e-01
0.9900	7.6986483e-01
0.9910	7.7046478e-01
0.9920	7.7106373e-01
0.9930	7.7166167e-01
0.9940	7.7225861e-01
0.9950	7.7285453e-01
0.9960	7.7344944e-01
0.9970	7.7404333e-01
0.9980	7.7463621e-01
0.9990	7.7522807e-01
1.0000	7.7581891e-01
1.0010	7.7640872e-01
1.0020	7.7699751e-01
1.0030	7.7758528e-01
1.0040	7.7817201e-01
1.0050	7.7875772e-01
1.0060	7.7934239e-01
1.0070	7.7992603e-01
1.0080	7.8050863e-01
1.0090	7.8109020e-01
1.0100	7.8167072e-01
1.0110	7.8225021e-01
1.0120	7.8282865e-01
1.0130	7.8340605e-01
1.0140	7.8398240e-01
1.0150	7.8455771e-01
1.0160	7.8513196e-01
1.0170	7.8570517e-01
1.0180	7.8627732e-01
1.0190	7.8684842e-01
1.0200	7.8741846e-01
1.0210	7.8798745e-01
1.0220	7.8855538e-01
1.0230	7.8912225e-01
1.0240	7.8968806e-01
1.0250	7.9025281e-01
1.0260	7.9081649e-01
1.0270	7.9137911e-01
1.0280	7.9194067e-01
1.0290	7.9250116e-01
1.0300	7.9306057e-01
1.0310	7.9361892e-01
1.0320	7.9417620e-01
1.0330	7.9473241e-01
1.0340	7.9528755e-01
1.0350	7.9584161e-01
1.0360	7.9639460e-01
1.0370	7.9694651e-01
1.0380	7.9749734e-01
1.0390	7.9804710e-01
1.0400	7.9859578e-01
1.0410	7.9914338e-01
1.0420	7.9968990e-01
1.0430	8.0023534e-01
1.0440	8.0077970e-01
1.0450	8.0132297e-01
1.0460	8.0186516e-01
1.0470	8.0240627e-01
1.0480	8.0294629e-01
1.0490	8.0348523e-01
1.0500	8.0402308e-01
1.0510	8.0455985e-01
1.0520	8.0509553e-01
1.0530	8.0563012e-01
1.0540	8.0616362e-01
1.0550	8.0669604e-01
1.0560	8.0722736e-01
1.0570	8.0775760e-01
1.0580	8.0828674e-01
1.0590	8.0881480e-01
1.0600	8.0934176e-01
1.0610	8.0986763e-01
1.0620	8.1039242e-01
1.0630	8.1091611e-01
1.0640	8.1143871e-01
1.0650	8.1196021e-01
1.0660	8.1248063e-01
1.0670	8.1299995e-01
1.0680	8.1351818e-01
1.0690	8.1403532e-01
1.0700	8.1455136e-01
1.0710	8.1506631e-01
1.0720	8.1558017e-01
1.0730	8.1609294e-01
1.0740	8.1660461e-01
1.0750	8.1711519e-01
1.0760	8.1762468e-01
1.0770	8.1813308e-01
1.0780	8.1864038e-01
1.0790	8.1914659e-01
1.0800	8.1965170e-01
1.0810	8.2015573e-01
1.0820	8.2065866e-01
1.0830	8.2116050e-01
1.0840	8.2166126e-01
1.0850	8.2216091e-01
1.0860	8.2265948e-01
1.0870	8.2315696e-01
1.0880	8.2365335e-01
1.0890	8.2414865e-01
1.0900	8.2464285e-01
1.0910	8.2513597e-01
1.0920	8.2562800e-01
1.0930	8.2611895e-01
1.0940	8.2660880e-01
1.0950	8.2709757e-01
1.0960	8.2758525e-01
1.0970	8.2807184e-01
1.0980	8.2855735e-01
1.0990	8.2904178e-01
1.1000	8.2952511e-01
1.1010	8.3000737e-01
1.1020	8.3048854e-01
1.1030	8.3096863e-01
1.1040	8.3144764e-01
1.1050	8.3192557e-01
1.1060	8.3240241e-01
1.1070	8.3287818e-01
1.1080	8.3335287e-01
1.1090	8.3382648e-01
1.1100	8.3429901e-01
1.1110	8.3477047e-01
1.1120	8.3524085e-01
1.1130	8.3571015e-01
1.1140	8.3617838e-01
1.1150	8.3664554e-01
1.1160	8.3711163e-01
1.1170	8.3757664e-01
1.1180	8.3804058e-01
1.1190	8.3850346e-01
1.1200	8.3896526e-01
1.1210	8.3942600e-01
1.1220	8.3988567e-01
1.1230	8.4034428e-01
1.1240	8.4080182e-01
1.1250	8.4125829e-01
1.1260	8.4171371e-01
1.1270	8.4216806e-01
1.1280	8.4262135e-01
1.1290	8.4307358e-01
1.1300	8.4352476e-01
1.1310	8.4397488e-01
1.1320	8.4442394e-01
1.1330	8.4487194e-01
1.1340	8.4531889e-01
1.1350	8.4576479e-01
1.1360	8.4620964e-01
1.1370	8.4665344e-01
1.1380	8.4709618e-01
1.1390	8.4753788e-01
1.1400	8.4797853e-01
1.1410	8.4841814e-01
1.1420	8.4885670e-01
1.1430	8.4929422e-01
1.1440	8.4973070e-01
1.1450	8.5016613e-01
1.1460	8.5060053e-01
1.1470	8.5103388e-01
1.1480	8.5146620e-01
1.1490	8.5189749e-01
1.1500	8.5232774e-01
1.1510	8.5275695e-01
1.1520	8.5318514e-01
1.1530	8.5361229e-01
1.1540	8.5403842e-01
1.1550	8.5446351e-01
1.1560	8.5488758e-01
1.1570	8.5531062e-01
1.1580	8.5573264e-01
1.1590	8.5615364e-01
1.1600	8.5657361e-01
1.1610	8.5699256e-01
1.1620	8.5741050e-01
1.1630	8.5782742e-01
1.1640	8.5824332e-01
1.1650	8.5865820e-01
1.1660	8.5907207e-01
1.1670	8.5948493e-01
1.1680	8.5989678e-01
1.1690	8.6030762e-01
1.1700	8.6071745e-01
1.1710	8.6112627e-01
1.1720	8.6153409e-01
1.1730	8.6194090e-01
1.1740	8.6234672e-01
1.1750	8.6275152e-01
1.1760	8.6315533e-01
1.1770	8.6355814e-01
1.1780	8.6395995e-01
1.1790	8.6436077e-01
1.1800	8.6476059e-01
1.1810	8.6515942e-01
1.1820	8.6555725e-01
1.1830	8.6595410e-01
1.1840	8.6634995e-01
1.1850	8.6674482e-01
1.1860	8.6713870e-01
1.1870	8.6753159e-01
1.1880	8.6792350e-01
1.1890	8.6831443e-01
1.1900	8.6870437e-01
1.1910	8.6909334e-01
1.1920	8.6948133e-01
1.1930	8.6986833e-01
1.1940	8.7025437e-01
1.1950	8.7063943e-01
1.1960	8.7102351e-01
1.1970	8.7140662e-01
1.1980	8.7178876e-01
1.1990	8.7216993e-01
1.2000	8.7255014e-01
1.2010	8.7292937e-01
1.2020	8.7330764e-01
1.2030	8.7368495e-01
1.2040	8.7406129e-01
1.2050	8.7443667e-01
1.2060	8.7481109e-01
1.2070	8.7518455e-01
1.2080	8.7555706e-01
1.2090	8.7592860e-01
1.2100	8.7629919e-01
1.2110	8.7666883e-01
1.2120	8.7703751e-01
1.2130	8.7740524e-01
1.2140	8.7777202e-01
1.2150	8.7813785e-01
1.2160	8.7850274e-01
1.2170	8.7886667e-01
1.2180	8.7922967e-01
1.2190	8.7959171e-01
1.2200	8.7995282e-01
1.2210	8.8031298e-01
1.2220	8.8067220e-01
1.2230	8.8103048e-01
1.2240	8.8138782e-01
1.2250	8.8174423e-01
1.2260	8.8209970e-01
1.2270	8.8245424e-01
1.2280	8.8280784e-01
1.2290	8.8316051e-01
1.2300	8.8351225e-01
1.2310	8.8386305e-01
1.2320	8.8421293e-01
1.2330	8.8456189e-01
1.2340	8.8490991e-01
1.2350	8.8525701e-01
1.2360	8.8560319e-01
1.2370	8.8594844e-01
1.2380	8.8629277e-01
1.2390	8.8663618e-01
1.2400	8.8697867e-01
1.2410	8.8732025e-01
1.2420	8.8766090e-01
1.2430	8.8800064e-01
1.2440	8.8833947e-01
1.2450	8.8867738e-01
1.2460	8.8901437e-01
1.2470	8.8935046e-01
1.2480	8.8968563e-01
1.2490	8.9001990e-01
1.2500	8.9035326e-01
1.2510	8.9068571e-01
1.2520	8.9101725e-01
1.2530	8.9134789e-01
1.2540	8.9167762e-01
1.2550	8.9200646e-01
1.2560	8.9233439e-01
1.2570	8.9266142e-01
1.2580	8.9298755e-01
1.2590	8.9331278e-01
1.2600	8.9363711e-01
1.2610	8.9396055e-01
1.2620	8.9428309e-01
1.2630	8.9460474e-01
1.2640	8.9492550e-01
1.2650	8.9524536e-01
1.2660	8.9556433e-01
1.2670	8.9588242e-01
1.2680	8.9619961e-01
1.2690	8.9651592e-01
1.2700	8.9683134e-01
1.2710	8.9714587e-01
1.2720	8.9745952e-01
1.2730	8.9777229e-01
1.2740	8.9808417e-01
1.2750	8.9839518e-01
1.2760	8.9870530e-01
1.2770	8.9901455e-01
1.2780	8.9932291e-01
1.2790	8.9963040e-01
1.2800	8.9993702e-01
1.2810	9.0024276e-01
1.2820	9.0054762e-01
1.2830	9.0085162e-01
1.2840	9.0115474e-01
1.2850	9.0145699e-01
1.2860	9.0175837e-01
1.2870	9.0205889e-01
1.2880	9.0235854e-01
1.2890	9.0265732e-01
1.2900	9.0295523e-01
1.2910	9.0325229e-01
1.2920	9.0354848e-01
1.2930	9.0384381e-01
1.2940	9.0413828e-01
1.2950	9.0443189e-01
1.2960	9.0472464e-01
1.2970	9.0501653e-01
1.2980	9.0530757e-01
1.2990	9.0559775e-01
1.3000	9.0588709e-01
1.3010	9.0617556e-01
1.3020	9.0646319e-01
1.3030	9.0674997e-01
1.3040	9.0703589e-01
1.3050	9.0732097e-01
1.3060	9.0760520e-01
1.3070	9.0788859e-01
1.3080	9.0817113e-01
1.3090	9.0845283e-01
1.3100	9.0873369e-01
1.3110	9.0901371e-01
1.3120	9.0929288e-01
1.3130	9.0957122e-01
1.3140	9.0984872e-01
1.3150	9.1012539e-01
1.3160	9.1040121e-01
1.3170	9.1067621e-01
1.3180	9.1095037e-01
1.3190	9.1122371e-01
1.3200	9.1149621e-01
1.3210	9.1176788e-01
1.3220	9.1203872e-01
1.3230	9.1230874e-01
1.3240	9.1257794e-01
1.3250	9.1284631e-01
1.3260	9.1311385e-01
1.3270	9.1338058e-01
1.3280	9.1364648e-01
1.3290	9.1391157e-01
1.3300	9.1417584e-01
1.3310	9.1443929e-01
1.3320	9.1470193e-01
1.3330	9.1496375e-01
1.3340	9.1522476e-01
1.3350	9.1548496e-01
1.3360	9.1574435e-01
1.3370	9.1600293e-01
1.3380	9.1626071e-01
1.3390	9.1651767e-01
1.3400	9.1677384e-01
1.3410	9.1702920e-01
1.3420	9.1728376e-01
1.3430	9.1753752e-01
1.3440	9.1779047e-01
1.3450	9.1804263e-01
1.3460	9.1829400e-01
1.3470	9.1854457e-01
1.3480	9.1879434e-01
1.3490	9.1904333e-01
1.3500	9.1929152e-01
1.3510	9.1953892e-01
1.3520	9.1978554e-01
1.3530	9.2003137e-01
1.3540	9.2027641e-01
1.3550	9.2052067e-01
1.3560	9.2076415e-01
1.3570	9.2100684e-01
1.3580	9.2124876e-01
1.3590	9.2148989e-01
1.3600	9.2173026e-01
1.3610	9.2196984e-01
1.3620	9.2220865e-01
1.3630	9.2244669e-01
1.3640	9.2268396e-01
1.3650	9.2292046e-01
1.3660	9.2315620e-01
1.3670	9.2339116e-01
1.3680	9.2362536e-01
1.3690	9.2385880e-01
1.3700	9.2409148e-01
1.3710	9.2432339e-01
1.3720	9.2455455e-01
1.3730	9.2478495e-01
1.3740	9.2501459e-01
1.3750	9.2524348e-01
1.3760	9.2547162e-01
1.3770	9.2569900e-01
1.3780	9.2592564e-01
1.3790	9.2615153e-01
1.3800	9.2637667e-01
1.3810	9.2660106e-01
1.3820	9.2682472e-01
1.3830	9.2704763e-01
1.3840	9.2726980e-01
1.3850	9.2749123e-01
1.3860	9.2771193e-01
1.3870	9.2793189e-01
1.3880	9.2815112e-01
1.3890	9.2836961e-01
1.3900	9.2858737e-01
1.3910	9.2880441e-01
1.3920	9.2902071e-01
1.3930	9.2923630e-01
1.3940	9.2945115e-01
1.3950	9.2966529e-01
1.3960	9.2987870e-01
1.3970	9.3009140e-01
1.3980	9.3030337e-01
1.3990	9.3051463e-01
1.4000	9.3072518e-01
1.4010	9.3093501e-01
1.4020	9.3114414e-01
1.4030	9.3135255e-01
1.4040	9.3156025e-01
1.4050	9.3176725e-01
1.4060	9.3197355e-01
1.4070	9.3217914e-01
1.4080	9.3238403e-01
1.4090	9.3258822e-01
1.4100	9.3279172e-01
1.4110	9.3299452e-01
1.4120	9.3319662e-01
1.4130	9.3339803e-01
1.4140	9.3359875e-01
1.4150	9.3379878e-01
1.4160	9.3399813e-01
1.4170	9.3419678e-01
1.4180	9.3439476e-01
1.4190	9.3459205e-01
1.4200	9.3478866e-01
1.4210	9.3498459e-01
1.4220	9.3517984e-01
1.4230	9.3537442e-01
1.4240	9.3556832e-01
1.4250	9.3576156e-01
1.4260	9.3595412e-01
1.4270	9.3614601e-01
1.4280	9.3633724e-01
1.4290	9.3652780e-01
1.4300	9.3671769e-01
1.4310	9.3690693e-01
1.4320	9.3709550e-01
1.4330	9.3728342e-01
1.4340	9.3747068e-01
1.4350	9.3765728e-01
1.4360	9.3784324e-01
1.4370	9.3802854e-01
1.4380	9.3821319e-01
1.4390	9.3839719e-01
1.4400	9.3858055e-01
1.4410	9.3876326e-01
1.4420	9.3894533e-01
1.4430	9.3912676e-01
1.4440	9.3930754e-01
1.4450	9.3948770e-01
1.4460	9.3966721e-01
1.4470	9.3984610e-01
1.4480	9.4002435e-01
1.4490	9.4020197e-01
1.4500	9.4037896e-01
1.4510	9.4055532e-01
1.4520	9.4073106e-01
1.4530	9.4090618e-01
1.4540	9.4108067e-01
1.4550	9.4125454e-01
1.4560	9.4142780e-01
1.4570	9.4160044e-01
1.4580	9.4177247e-01
1.4590	9.4194388e-01
1.4600	9.4211468e-01
1.4610	9.4228487e-01
1.4620	9.4245446e-01
