# Time (a.u.)	Order parameter |r|
7.0000	9.7163067e-01
7.1000	9.7662788e-01
7.2000	9.8047605e-01
7.3000	9.8332878e-01
7.4000	9.8534962e-01
7.5000	9.8669548e-01
7.6000	9.8750783e-01
7.7000	9.8790853e-01
7.8000	9.8799883e-01
7.9000	9.8786036e-01
8.0000	9.8755737e-01
8.1000	9.8713934e-01
8.2000	9.8664373e-01
8.3000	9.8609842e-01
8.4000	9.8552384e-01
8.5000	9.8493473e-01
8.6000	9.8434156e-01
8.7000	9.8375155e-01
8.8000	9.8316958e-01
8.9000	9.8259882e-01
9.0000	9.8204115e-01
9.1000	9.8149759e-01
9.2000	9.8096849e-01
9.3000	9.8045377e-01
9.4000	9.7995307e-01
9.5000	9.7946577e-01
9.6000	9.7899118e-01
9.7000	9.7852849e-01
9.8000	9.7807686e-01
9.9000	9.7763542e-01
10.0000	9.7720332e-01
10.1000	9.7677969e-01
10.2000	9.7636370e-01
10.3000	9.7595451e-01
10.4000	9.7555134e-01
10.5000	9.7515339e-01
10.6000	9.7475989e-01
10.7000	9.7437010e-01
10.8000	9.7398327e-01
10.9000	9.7359868e-01
11.0000	9.7321560e-01
11.1000	9.7283330e-01
11.2000	9.7245107e-01
11.3000	9.7206816e-01
11.4000	9.7168382e-01
11.5000	9.7129730e-01
11.6000	9.7090778e-01
11.7000	9.7051447e-01
11.8000	9.7011648e-01
11.9000	9.6971291e-01
12.0000	9.6930280e-01
12.1000	9.6888511e-01
12.2000	9.6845873e-01
12.3000	9.6802246e-01
12.4000	9.6757498e-01
12.5000	9.6711486e-01
12.6000	9.6664051e-01
12.7000	9.6615016e-01
12.8000	9.6564183e-01
12.9000	9.6511332e-01
13.0000	9.6456212e-01
13.1000	9.6398538e-01
13.2000	9.6337983e-01
13.3000	9.6274172e-01
13.4000	9.6206670e-01
13.5000	9.6134970e-01
13.6000	9.6058477e-01
13.7000	9.5976492e-01
13.8000	9.5888180e-01
13.9000	9.5792548e-01
14.0000	9.5688403e-01
14.1000	9.5574307e-01
14.2000	9.5448516e-01
14.3000	9.5308919e-01
14.4000	9.5152948e-01
14.5000	9.4977501e-01
14.6000	9.4778858e-01
14.7000	9.4552625e-01
14.8000	9.4293769e-01
14.9000	9.3996807e-01
15.0000	9.3656312e-01
15.1000	9.3267959e-01
15.2000	9.2830393e-01
15.3000	9.2348296e-01
15.4000	9.1837031e-01
15.5000	9.1329099e-01
15.6000	9.0880095e-01
15.7000	9.0561677e-01
15.8000	9.0432915e-01
15.9000	9.0532800e-01
16.0000	9.0895170e-01
16.1000	9.1513337e-01
16.2000	9.2316838e-01
16.3000	9.3221205e-01
16.4000	9.4156984e-01
16.5000	9.5068535e-01
16.6000	9.5908991e-01
16.7000	9.6641180e-01
16.8000	9.7247177e-01
16.9000	9.7728510e-01
17.0000	9.8097111e-01
17.1000	9.8368651e-01
17.2000	9.8559464e-01
17.3000	9.8685050e-01
17.4000	9.8759274e-01
17.5000	9.8794010e-01
17.6000	9.8799072e-01
17.7000	9.8782343e-01
17.8000	9.8750003e-01
17.9000	9.8706803e-01
18.0000	9.8656324e-01
18.1000	9.8601231e-01
18.2000	9.8543468e-01
18.3000	9.8484438e-01
18.4000	9.8425128e-01
18.5000	9.8366223e-01
18.6000	9.8308181e-01
18.7000	9.8251294e-01
18.8000	9.8195738e-01
18.9000	9.8141601e-01
19.0000	9.8088911e-01
19.1000	9.8037657e-01
19.2000	9.7987794e-01
19.3000	9.7939264e-01
19.4000	9.7891991e-01
19.5000	9.7845896e-01
19.6000	9.7800894e-01
19.7000	9.7756898e-01
19.8000	9.7713822e-01
19.9000	9.7671581e-01
20.0000	9.7630091e-01
20.1000	9.7589269e-01
20.2000	9.7549036e-01
20.3000	9.7509314e-01
20.4000	9.7470026e-01
20.5000	9.7431097e-01
20.6000	9.7392453e-01
20.7000	9.7354021e-01
20.8000	9.7315730e-01
20.9000	9.7277506e-01
21.0000	9.7239277e-01
21.1000	9.7200969e-01
21.2000	9.7162507e-01
21.3000	9.7123814e-01
21.4000	9.7084810e-01
21.5000	9.7045413e-01
21.6000	9.7005535e-01
21.7000	9.6965085e-01
21.8000	9.6923965e-01
21.9000	9.6882071e-01
22.0000	9.6839290e-01
22.1000	9.6795501e-01
22.2000	9.6750570e-01
22.3000	9.6704352e-01
22.4000	9.6656685e-01
22.5000	9.6607389e-01
22.6000	9.6556264e-01
22.7000	9.6503084e-01
22.8000	9.6447594e-01
22.9000	9.6389503e-01
23.0000	9.6328477e-01
23.1000	9.6264133e-01
23.2000	9.6196026e-01
23.3000	9.6123637e-01
23.4000	9.6046355e-01
23.5000	9.5963463e-01
23.6000	9.5874104e-01
23.7000	9.5777257e-01
23.8000	9.5671695e-01
23.9000	9.5555937e-01
24.0000	9.5428189e-01
24.1000	9.5286274e-01
24.2000	9.5127550e-01
24.3000	9.4948824e-01
24.4000	9.4746276e-01
24.5000	9.4515411e-01
24.6000	9.4251107e-01
24.7000	9.3947848e-01
24.8000	9.3600291e-01
24.9000	9.3204417e-01
25.0000	9.2759558e-01
25.1000	9.2271680e-01
25.2000	9.1758300e-01
25.3000	9.1255161e-01
25.4000	9.0821357e-01
25.5000	9.0528710e-01
25.6000	9.0432454e-01
25.7000	9.0570469e-01
25.8000	9.0974032e-01
25.9000	9.1626046e-01
26.0000	9.2450074e-01
26.1000	9.3363322e-01
26.2000	9.4298724e-01
26.3000	9.5202303e-01
26.4000	9.6028289e-01
26.5000	9.6741841e-01
26.6000	9.7328371e-01
26.7000	9.7791606e-01
26.8000	9.8144360e-01
26.9000	9.8402549e-01
27.0000	9.8582453e-01
27.1000	9.8699362e-01
27.2000	9.8766853e-01
27.3000	9.8796482e-01
27.4000	9.8797758e-01
27.5000	9.8778289e-01
27.6000	9.8744019e-01
27.7000	9.8699503e-01
27.8000	9.8648170e-01
27.9000	9.8592559e-01
28.0000	9.8534524e-01
28.1000	9.8475396e-01
28.2000	9.8416110e-01
28.3000	9.8357312e-01
28.4000	9.8299430e-01
28.5000	9.8242737e-01
28.6000	9.8187393e-01
28.7000	9.8133476e-01
28.8000	9.8081007e-01
28.9000	9.8029968e-01
29.0000	9.7980313e-01
29.1000	9.7931979e-01
29.2000	9.7884892e-01
29.3000	9.7838969e-01
29.4000	9.7794125e-01
29.5000	9.7750275e-01
29.6000	9.7707332e-01
29.7000	9.7665211e-01
29.8000	9.7623828e-01
29.9000	9.7583101e-01
30.0000	9.7542951e-01
30.1000	9.7503300e-01
30.2000	9.7464071e-01
30.3000	9.7425190e-01
30.4000	9.7386583e-01
30.5000	9.7348178e-01
30.6000	9.7309901e-01
30.7000	9.7271681e-01
30.8000	9.7233445e-01
30.9000	9.7195119e-01
31.0000	9.7156626e-01
31.1000	9.7117891e-01
31.2000	9.7078833e-01
31.3000	9.7039368e-01
31.4000	9.6999409e-01
31.5000	9.6958863e-01
31.6000	9.6917632e-01
31.7000	9.6875611e-01
31.8000	9.6832684e-01
31.9000	9.6788730e-01
32.0000	9.6743613e-01
32.1000	9.6697185e-01
32.2000	9.6649281e-01
32.3000	9.6599720e-01
32.4000	9.6548297e-01
32.5000	9.6494783e-01
32.6000	9.6438916e-01
32.7000	9.6380400e-01
32.8000	9.6318895e-01
32.9000	9.6254008e-01
33.0000	9.6185283e-01
33.1000	9.6112190e-01
33.2000	9.6034103e-01
33.3000	9.5950284e-01
33.4000	9.5859854e-01
33.5000	9.5761764e-01
33.6000	9.5654751e-01
33.7000	9.5537290e-01
33.8000	9.5407534e-01
33.9000	9.5263240e-01
34.0000	9.5101688e-01
34.1000	9.4919595e-01
34.2000	9.4713037e-01
34.3000	9.4477420e-01
34.4000	9.4207540e-01
34.5000	9.3897858e-01
34.6000	9.3543142e-01
34.7000	9.3139724e-01
34.8000	9.2687703e-01
34.9000	9.2194438e-01
35.0000	9.1679759e-01
35.1000	9.1182801e-01
35.2000	9.0765940e-01
35.3000	9.0500348e-01
35.4000	9.0437424e-01
35.5000	9.0614408e-01
35.6000	9.1058805e-01
35.7000	9.1742744e-01
35.8000	9.2585350e-01
35.9000	9.3505928e-01
36.0000	9.4439712e-01
36.1000	9.5334250e-01
36.2000	9.6144932e-01
36.3000	9.6839515e-01
36.4000	9.7406686e-01
36.5000	9.7852130e-01
36.6000	9.8189413e-01
36.7000	9.8434631e-01
36.8000	9.8603983e-01
36.9000	9.8712530e-01
37.0000	9.8773555e-01
37.1000	9.8798298e-01
37.2000	9.8795965e-01
37.3000	9.8773894e-01
37.4000	9.8737799e-01
37.5000	9.8692047e-01
37.6000	9.8639917e-01
37.7000	9.8583832e-01
37.8000	9.8525555e-01
37.9000	9.8466351e-01
38.0000	9.8407104e-01
38.1000	9.8348422e-01
38.2000	9.8290707e-01
38.3000	9.8234212e-01
38.4000	9.8179082e-01
38.5000	9.8125386e-01
38.6000	9.8073136e-01
38.7000	9.8022312e-01
38.8000	9.7972863e-01
38.9000	9.7924724e-01
39.0000	9.7877819e-01
39.1000	9.7832066e-01
39.2000	9.7787380e-01
39.3000	9.7743674e-01
39.4000	9.7700861e-01
39.5000	9.7658858e-01
39.6000	9.7617580e-01
39.7000	9.7576946e-01
39.8000	9.7536877e-01
39.9000	9.7497295e-01
40.0000	9.7458124e-01
40.1000	9.7419290e-01
40.2000	9.7380718e-01
40.3000	9.7342337e-01
40.4000	9.7304074e-01
40.5000	9.7265856e-01
40.6000	9.7227611e-01
40.7000	9.7189264e-01
40.8000	9.7150740e-01
40.9000	9.7111961e-01
41.0000	9.7072846e-01
41.1000	9.7033312e-01
41.2000	9.6993269e-01
41.3000	9.6952626e-01
41.4000	9.6911281e-01
41.5000	9.6869129e-01
41.6000	9.6826055e-01
41.7000	9.6781932e-01
41.8000	9.6736625e-01
41.9000	9.6689983e-01
42.0000	9.6641839e-01
42.1000	9.6592008e-01
42.2000	9.6540282e-01
42.3000	9.6486426e-01
42.4000	9.6430176e-01
42.5000	9.6371228e-01
42.6000	9.6309234e-01
42.7000	9.6243793e-01
42.8000	9.6174439e-01
42.9000	9.6100628e-01
43.0000	9.6021718e-01
43.1000	9.5936951e-01
43.2000	9.5845427e-01
43.3000	9.5746064e-01
43.4000	9.5637564e-01
43.5000	9.5518358e-01
43.6000	9.5386541e-01
43.7000	9.5239806e-01
43.8000	9.5075350e-01
43.9000	9.4889798e-01
44.0000	9.4679125e-01
44.1000	9.4438634e-01
44.2000	9.4163048e-01
44.3000	9.3846819e-01
44.4000	9.3484854e-01
44.5000	9.3073890e-01
44.6000	9.2614866e-01
44.7000	9.2116661e-01
44.8000	9.1601582e-01
44.9000	9.1112276e-01
45.0000	9.0714089e-01
45.1000	9.0476722e-01
45.2000	9.0447961e-01
45.3000	9.0664683e-01
45.4000	9.1149264e-01
45.5000	9.1863108e-01
45.6000	9.2722406e-01
45.7000	9.3648817e-01
45.8000	9.4579776e-01
45.9000	9.5464228e-01
46.0000	9.6258833e-01
46.1000	9.6934196e-01
46.2000	9.7482160e-01
46.3000	9.7910138e-01
46.4000	9.8232326e-01
46.5000	9.8464952e-01
46.6000	9.8624103e-01
46.7000	9.8724599e-01
46.8000	9.8779419e-01
46.9000	9.8799489e-01
47.0000	9.8793717e-01
47.1000	9.8769176e-01
47.2000	9.8731357e-01
47.3000	9.8684445e-01
47.4000	9.8631574e-01
47.5000	9.8575054e-01
47.6000	9.8516566e-01
47.7000	9.8457305e-01
47.8000	9.8398111e-01
47.9000	9.8339555e-01
48.0000	9.8282013e-01
48.1000	9.8225719e-01
48.2000	9.8170804e-01
48.3000	9.8117329e-01
48.4000	9.8065299e-01
48.5000	9.8014687e-01
48.6000	9.7965443e-01
48.7000	9.7917497e-01
48.8000	9.7870773e-01
48.9000	9.7825188e-01
49.0000	9.7780657e-01
49.1000	9.7737093e-01
49.2000	9.7694409e-01
49.3000	9.7652522e-01
49.4000	9.7611347e-01
49.5000	9.7570804e-01
49.6000	9.7530815e-01
49.7000	9.7491300e-01
49.8000	9.7452185e-01
49.9000	9.7413395e-01
50.0000	9.7374858e-01
50.1000	9.7336499e-01
50.2000	9.7298248e-01
50.3000	9.7260031e-01
50.4000	9.7221775e-01
50.5000	9.7183406e-01
50.6000	9.7144848e-01
50.7000	9.7106023e-01
50.8000	9.7066850e-01
50.9000	9.7027244e-01
51.0000	9.6987116e-01
51.1000	9.6946372e-01
51.2000	9.6904911e-01
51.3000	9.6862626e-01
51.4000	9.6819400e-01
51.5000	9.6775107e-01
51.6000	9.6729606e-01
51.7000	9.6682746e-01
51.8000	9.6634358e-01
51.9000	9.6584252e-01
52.0000	9.6532217e-01
52.1000	9.6478015e-01
52.2000	9.6421373e-01
52.3000	9.6361985e-01
52.4000	9.6299493e-01
52.5000	9.6233487e-01
52.6000	9.6163492e-01
52.7000	9.6088947e-01
52.8000	9.6009197e-01
52.9000	9.5923463e-01
53.0000	9.5830818e-01
53.1000	9.5730152e-01
53.2000	9.5620130e-01
53.3000	9.5499133e-01
53.4000	9.5365203e-01
53.5000	9.5215961e-01
53.6000	9.5048524e-01
53.7000	9.4859419e-01
53.8000	9.4644521e-01
53.9000	9.4399034e-01
54.0000	9.4117610e-01
54.1000	9.3794714e-01
54.2000	9.3425420e-01
54.3000	9.3006924e-01
54.4000	9.2541094e-01
54.5000	9.2038454e-01
54.6000	9.1523955e-01
54.7000	9.1043854e-01
54.8000	9.0666034e-01
54.9000	9.0457958e-01
55.0000	9.0464206e-01
55.1000	9.0721323e-01
55.2000	9.1245144e-01
55.3000	9.1986824e-01
55.4000	9.2860990e-01
55.5000	9.3791789e-01
55.6000	9.4718749e-01
55.7000	9.5592094e-01
55.8000	9.6369919e-01
55.9000	9.7025887e-01
56.0000	9.7554834e-01
56.1000	9.7965685e-01
56.2000	9.8273160e-01
56.3000	9.8493570e-01
56.4000	9.8642864e-01
56.5000	9.8735610e-01
56.6000	9.8784479e-01
56.7000	9.8800083e-01
56.8000	9.8791036e-01
56.9000	9.8764152e-01
57.0000	9.8724706e-01
57.1000	9.8676706e-01
57.2000	9.8623147e-01
57.3000	9.8566232e-01
57.4000	9.8507559e-01
57.5000	9.8448262e-01
57.6000	9.8389134e-01
57.7000	9.8330712e-01
57.8000	9.8273348e-01
57.9000	9.8217258e-01
58.0000	9.8162560e-01
58.1000	9.8109305e-01
58.2000	9.8057494e-01
58.3000	9.8007095e-01
58.4000	9.7958053e-01
58.5000	9.7910298e-01
58.6000	9.7863754e-01
58.7000	9.7818335e-01
58.8000	9.7773957e-01
58.9000	9.7730532e-01
59.0000	9.7687975e-01
59.1000	9.7646202e-01
59.2000	9.7605129e-01
59.3000	9.7564676e-01
59.4000	9.7524763e-01
59.5000	9.7485314e-01
59.6000	9.7446254e-01
59.7000	9.7407507e-01
59.8000	9.7369001e-01
59.9000	9.7330664e-01
60.0000	9.7292422e-01
60.1000	9.7254204e-01
60.2000	9.7215936e-01
60.3000	9.7177543e-01
60.4000	9.7138950e-01
60.5000	9.7100077e-01
60.6000	9.7060843e-01
60.7000	9.7021163e-01
60.8000	9.6980948e-01
60.9000	9.6940101e-01
61.0000	9.6898522e-01
61.1000	9.6856102e-01
61.2000	9.6812722e-01
61.3000	9.6768253e-01
61.4000	9.6722556e-01
61.5000	9.6675474e-01
61.6000	9.6626837e-01
61.7000	9.6576451e-01
61.8000	9.6524102e-01
61.9000	9.6469546e-01
62.0000	9.6412507e-01
62.1000	9.6352670e-01
62.2000	9.6289670e-01
62.3000	9.6223089e-01
62.4000	9.6152438e-01
62.5000	9.6077146e-01
62.6000	9.5996537e-01
62.7000	9.5909813e-01
62.8000	9.5816023e-01
62.9000	9.5714024e-01
63.0000	9.5602441e-01
63.1000	9.5479609e-01
63.2000	9.5343511e-01
63.3000	9.5191695e-01
63.4000	9.5021195e-01
63.5000	9.4828443e-01
63.6000	9.4609208e-01
63.7000	9.4358599e-01
63.8000	9.4071209e-01
63.9000	9.3741528e-01
64.0000	9.3364835e-01
64.1000	9.2938843e-01
64.2000	9.2466440e-01
64.3000	9.1959930e-01
64.4000	9.1447079e-01
64.5000	9.0977804e-01
64.6000	9.0621983e-01
64.7000	9.0444178e-01
64.8000	9.0486301e-01
64.9000	9.0784314e-01
65.0000	9.1346154e-01
65.1000	9.2113586e-01
65.2000	9.3000861e-01
65.3000	9.3934651e-01
65.4000	9.4856466e-01
65.5000	9.5717710e-01
65.6000	9.6478129e-01
65.7000	9.7114602e-01
65.8000	9.7624756e-01
65.9000	9.8018828e-01
66.0000	9.8311972e-01
66.1000	9.8520538e-01
66.2000	9.8660315e-01
66.3000	9.8745605e-01
66.4000	9.8788770e-01
66.5000	9.8800108e-01
66.6000	9.8787943e-01
66.7000	9.8758838e-01
66.8000	9.8717857e-01
66.9000	9.8668838e-01
67.0000	9.8614643e-01
67.1000	9.8557370e-01
67.2000	9.8498538e-01
67.3000	9.8439223e-01
67.4000	9.8380173e-01
67.5000	9.8321893e-01
67.6000	9.8264712e-01
67.7000	9.8208829e-01
67.8000	9.8154350e-01
67.9000	9.8101316e-01
68.0000	9.8049722e-01
68.1000	9.7999534e-01
68.2000	9.7950693e-01
68.3000	9.7903128e-01
68.4000	9.7856760e-01
68.5000	9.7811506e-01
68.6000	9.7767279e-01
68.7000	9.7723992e-01
68.8000	9.7681560e-01
68.9000	9.7639898e-01
69.0000	9.7598925e-01
69.1000	9.7558559e-01
69.2000	9.7518722e-01
69.3000	9.7479338e-01
69.4000	9.7440330e-01
69.5000	9.7401624e-01
69.6000	9.7363149e-01
69.7000	9.7324831e-01
69.8000	9.7286598e-01
69.9000	9.7248376e-01
70.0000	9.7210094e-01
70.1000	9.7171676e-01
70.2000	9.7133045e-01
70.3000	9.7094122e-01
70.4000	9.7054826e-01
70.5000	9.7015071e-01
70.6000	9.6974765e-01
70.7000	9.6933814e-01
70.8000	9.6892114e-01
70.9000	9.6849555e-01
71.0000	9.6806017e-01
71.1000	9.6761371e-01
71.2000	9.6715473e-01
71.3000	9.6668166e-01
71.4000	9.6619275e-01
71.5000	9.6568605e-01
71.6000	9.6515936e-01
71.7000	9.6461020e-01
71.8000	9.6403576e-01
71.9000	9.6343281e-01
72.0000	9.6279765e-01
72.1000	9.6212597e-01
72.2000	9.6141278e-01
72.3000	9.6065221e-01
72.4000	9.5983735e-01
72.5000	9.5896001e-01
72.6000	9.5801038e-01
72.7000	9.5697673e-01
72.8000	9.5584491e-01
72.9000	9.5459778e-01
73.0000	9.5321454e-01
73.1000	9.5166996e-01
73.2000	9.4993351e-01
73.3000	9.4796852e-01
73.4000	9.4573167e-01
73.5000	9.4317310e-01
73.6000	9.4023823e-01
73.7000	9.3687245e-01
73.8000	9.3303095e-01
73.9000	9.2869666e-01
74.0000	9.2390965e-01
74.1000	9.1881215e-01
74.2000	9.1371169e-01
74.3000	9.0914400e-01
74.4000	9.0582129e-01
74.5000	9.0435501e-01
74.6000	9.0514382e-01
74.7000	9.0853595e-01
74.8000	9.1451985e-01
74.9000	9.2243097e-01
75.0000	9.3141783e-01
75.1000	9.4077216e-01
75.2000	9.4992764e-01
75.3000	9.5840949e-01
75.4000	9.6583416e-01
75.5000	9.7200359e-01
75.6000	9.7691972e-01
75.7000	9.8069624e-01
75.8000	9.8348820e-01
75.9000	9.8545910e-01
76.0000	9.8676504e-01
76.1000	9.8754626e-01
76.2000	9.8792326e-01
76.3000	9.8799590e-01
76.4000	9.8784460e-01
76.5000	9.8753251e-01
76.6000	9.8710824e-01
76.7000	9.8660853e-01
76.8000	9.8606069e-01
76.9000	9.8548473e-01
77.0000	9.8489507e-01
77.1000	9.8430191e-01
77.2000	9.8371230e-01
77.3000	9.8313101e-01
77.4000	9.8256107e-01
77.5000	9.8200433e-01
77.6000	9.8146172e-01
77.7000	9.8093359e-01
77.8000	9.8041983e-01
77.9000	9.7992004e-01
78.0000	9.7943362e-01
78.1000	9.7895985e-01
78.2000	9.7849793e-01
78.3000	9.7804701e-01
78.4000	9.7760622e-01
78.5000	9.7717471e-01
78.6000	9.7675162e-01
78.7000	9.7633611e-01
78.8000	9.7592735e-01
78.9000	9.7552455e-01
79.0000	9.7512692e-01
79.1000	9.7473370e-01
79.2000	9.7434413e-01
79.3000	9.7395747e-01
79.4000	9.7357300e-01
79.5000	9.7319000e-01
79.6000	9.7280773e-01
79.7000	9.7242547e-01
79.8000	9.7204249e-01
79.9000	9.7165803e-01
80.0000	9.7127133e-01
80.1000	9.7088159e-01
80.2000	9.7048799e-01
80.3000	9.7008965e-01
80.4000	9.6968568e-01
80.5000	9.6927509e-01
80.6000	9.6885686e-01
80.7000	9.6842985e-01
80.8000	9.6799287e-01
80.9000	9.6754460e-01
81.0000	9.6708358e-01
81.1000	9.6660821e-01
81.2000	9.6611672e-01
81.3000	9.6560712e-01
81.4000	9.6507717e-01
81.5000	9.6452435e-01
81.6000	9.6394579e-01
81.7000	9.6333818e-01
81.8000	9.6269775e-01
81.9000	9.6202008e-01
82.0000	9.6130007e-01
82.1000	9.6053171e-01
82.2000	9.5970789e-01
82.3000	9.5882020e-01
82.4000	9.5785858e-01
82.5000	9.5681095e-01
82.6000	9.5566275e-01
82.7000	9.5439631e-01
82.8000	9.5299023e-01
82.9000	9.5141852e-01
83.0000	9.4964977e-01
83.1000	9.4764631e-01
83.2000	9.4536379e-01
83.3000	9.4275147e-01
83.4000	9.3975435e-01
83.5000	9.3631852e-01
83.6000	9.3240200e-01
83.7000	9.2799419e-01
83.8000	9.2314738e-01
83.9000	9.1802448e-01
84.0000	9.1296456e-01
84.1000	9.0853911e-01
84.2000	9.0546644e-01
84.3000	9.0432052e-01
84.4000	9.0548574e-01
84.5000	9.0929056e-01
84.6000	9.1562314e-01
84.7000	9.2375072e-01
84.8000	9.3283533e-01
84.9000	9.4219302e-01
85.0000	9.5127485e-01
85.1000	9.5961694e-01
85.2000	9.6685746e-01
85.3000	9.7283185e-01
85.4000	9.7756534e-01
85.5000	9.8118132e-01
85.6000	9.8383762e-01
85.7000	9.8569741e-01
85.8000	9.8691478e-01
85.9000	9.8762712e-01
86.0000	9.8795178e-01
86.1000	9.8798555e-01
86.2000	9.8780606e-01
86.3000	9.8747406e-01
86.4000	9.8703617e-01
86.5000	9.8652756e-01
86.6000	9.8597430e-01
86.7000	9.8539544e-01
86.8000	9.8480468e-01
86.9000	9.8421167e-01
87.0000	9.8362308e-01
87.1000	9.8304335e-01
87.2000	9.8247533e-01
87.3000	9.8192070e-01
87.4000	9.8138029e-01
87.5000	9.8085437e-01
87.6000	9.8034277e-01
87.7000	9.7984506e-01
87.8000	9.7936062e-01
87.9000	9.7888870e-01
88.0000	9.7842851e-01
88.1000	9.7797919e-01
88.2000	9.7753988e-01
88.3000	9.7710970e-01
88.4000	9.7668782e-01
88.5000	9.7627339e-01
88.6000	9.7586559e-01
88.7000	9.7546363e-01
88.8000	9.7506672e-01
88.9000	9.7467410e-01
89.0000	9.7428502e-01
89.1000	9.7389875e-01
89.2000	9.7351455e-01
89.3000	9.7313170e-01
89.4000	9.7274948e-01
89.5000	9.7236716e-01
89.6000	9.7198401e-01
89.7000	9.7159926e-01
89.8000	9.7121214e-01
89.9000	9.7082187e-01
90.0000	9.7042760e-01
90.1000	9.7002847e-01
90.2000	9.6962355e-01
90.3000	9.6921187e-01
90.4000	9.6879237e-01
90.5000	9.6836393e-01
90.6000	9.6792531e-01
90.7000	9.6747519e-01
90.8000	9.6701209e-01
90.9000	9.6653439e-01
91.0000	9.6604027e-01
91.1000	9.6552772e-01
91.2000	9.6499446e-01
91.3000	9.6443791e-01
91.4000	9.6385514e-01
91.5000	9.6324279e-01
91.6000	9.6259698e-01
91.7000	9.6191321e-01
91.8000	9.6118625e-01
91.9000	9.6040992e-01
92.0000	9.5957694e-01
92.1000	9.5867868e-01
92.2000	9.5770479e-01
92.3000	9.5664284e-01
92.4000	9.5547784e-01
92.5000	9.5419161e-01
92.6000	9.5276208e-01
92.7000	9.5116252e-01
92.8000	9.4936059e-01
92.9000	9.4731763e-01
93.0000	9.4498826e-01
93.1000	9.4232090e-01
93.2000	9.3926026e-01
93.3000	9.3575337e-01
93.4000	9.3176152e-01
93.5000	9.2728131e-01
93.6000	9.2237836e-01
93.7000	9.1723781e-01
93.8000	9.1223179e-01
93.9000	9.0796601e-01
94.0000	9.0515682e-01
94.1000	9.0433959e-01
94.2000	9.0588986e-01
94.3000	9.1010539e-01
94.4000	9.1676814e-01
94.5000	9.2509237e-01
94.6000	9.3425890e-01
94.7000	9.4360733e-01
94.8000	9.5260472e-01
94.9000	9.6079838e-01
95.0000	9.6785097e-01
95.1000	9.7363111e-01
95.2000	9.7818495e-01
95.3000	9.8164409e-01
95.4000	9.8416856e-01
95.5000	9.8592083e-01
95.6000	9.8705283e-01
95.7000	9.8769901e-01
95.8000	9.8797358e-01
95.9000	9.8797028e-01
96.0000	9.8776400e-01
96.1000	9.8741316e-01
96.2000	9.8696248e-01
96.3000	9.8644558e-01
96.4000	9.8588733e-01
96.5000	9.8530589e-01
96.6000	9.8471424e-01
96.7000	9.8412154e-01
96.8000	9.8353406e-01
96.9000	9.8295596e-01
97.0000	9.8238990e-01
97.1000	9.8183740e-01
97.2000	9.8129920e-01
97.3000	9.8077547e-01
97.4000	9.8026602e-01
97.5000	9.7977038e-01
97.6000	9.7928790e-01
97.7000	9.7881783e-01
97.8000	9.7835935e-01
97.9000	9.7791161e-01
98.0000	9.7747374e-01
98.1000	9.7704489e-01
98.2000	9.7662419e-01
98.3000	9.7621083e-01
98.4000	9.7580397e-01
98.5000	9.7540283e-01
98.6000	9.7500662e-01
98.7000	9.7461459e-01
98.8000	9.7422598e-01
98.9000	9.7384007e-01
99.0000	9.7345613e-01
99.1000	9.7307342e-01
99.2000	9.7269124e-01
99.3000	9.7230884e-01
99.4000	9.7192548e-01
99.5000	9.7154043e-01
99.6000	9.7115288e-01
