# Time (a.u.)	Order parameter |r|
10.4000	9.6746754e-01
10.5000	9.6693670e-01
10.6000	9.6640286e-01
10.7000	9.6586472e-01
10.8000	9.6532093e-01
10.9000	9.6477006e-01
11.0000	9.6421058e-01
11.1000	9.6364089e-01
11.2000	9.6305926e-01
11.3000	9.6246382e-01
11.4000	9.6185256e-01
11.5000	9.6122325e-01
11.6000	9.6057348e-01
11.7000	9.5990055e-01
11.8000	9.5920147e-01
11.9000	9.5847289e-01
12.0000	9.5771105e-01
12.1000	9.5691166e-01
12.2000	9.5606986e-01
12.3000	9.5518006e-01
12.4000	9.5423583e-01
12.5000	9.5322972e-01
12.6000	9.5215302e-01
12.7000	9.5099555e-01
12.8000	9.4974525e-01
12.9000	9.4838784e-01
13.0000	9.4690622e-01
13.1000	9.4527986e-01
13.2000	9.4348387e-01
13.3000	9.4148794e-01
13.4000	9.3925491e-01
13.5000	9.3673891e-01
13.6000	9.3388299e-01
13.7000	9.3061609e-01
13.8000	9.2684903e-01
13.9000	9.2246956e-01
14.0000	9.1733591e-01
14.1000	9.1126884e-01
14.2000	9.0404178e-01
14.3000	8.9536902e-01
14.4000	8.8489197e-01
14.5000	8.7216428e-01
14.6000	8.5663802e-01
14.7000	8.3765630e-01
14.8000	8.1446447e-01
14.9000	7.8626769e-01
15.0000	7.5239630e-01
15.1000	7.1269457e-01
15.2000	6.6820407e-01
15.3000	6.2178483e-01
15.4000	5.7800925e-01
15.5000	5.4223337e-01
15.6000	5.1969162e-01
15.7000	5.1503801e-01
15.8000	5.3058313e-01
15.9000	5.6407058e-01
16.0000	6.1026107e-01
16.1000	6.6341248e-01
16.2000	7.1861267e-01
16.3000	7.7129601e-01
16.4000	8.1704760e-01
16.5000	8.5411814e-01
16.6000	8.8354284e-01
16.7000	9.0685314e-01
16.8000	9.2503029e-01
16.9000	9.3879492e-01
17.0000	9.4895031e-01
17.1000	9.5637456e-01
17.2000	9.6177404e-01
17.3000	9.6565148e-01
17.4000	9.6842953e-01
17.5000	9.7042154e-01
17.6000	9.7180004e-01
17.7000	9.7268084e-01
17.8000	9.7319496e-01
17.9000	9.7346990e-01
18.0000	9.7357644e-01
18.1000	9.7352020e-01
18.2000	9.7329666e-01
18.3000	9.7293453e-01
18.4000	9.7248219e-01
18.5000	9.7198123e-01
18.6000	9.7145784e-01
18.7000	9.7092600e-01
18.8000	9.7039237e-01
18.9000	9.6985970e-01
19.0000	9.6932878e-01
19.1000	9.6879940e-01
19.2000	9.6827090e-01
19.3000	9.6774231e-01
19.4000	9.6721254e-01
19.5000	9.6668041e-01
19.6000	9.6614467e-01
19.7000	9.6560399e-01
19.8000	9.6505698e-01
19.9000	9.6450216e-01
20.0000	9.6393798e-01
20.1000	9.6336277e-01
20.2000	9.6277474e-01
20.3000	9.6217196e-01
20.4000	9.6155230e-01
20.5000	9.6091347e-01
20.6000	9.6025291e-01
20.7000	9.5956780e-01
20.8000	9.5885498e-01
20.9000	9.5811091e-01
21.0000	9.5733157e-01
21.1000	9.5651244e-01
21.2000	9.5564830e-01
21.3000	9.5473318e-01
21.4000	9.5376019e-01
21.5000	9.5272131e-01
21.6000	9.5160714e-01
21.7000	9.5040666e-01
21.8000	9.4910679e-01
21.9000	9.4769197e-01
22.0000	9.4614355e-01
22.1000	9.4443901e-01
22.2000	9.4255104e-01
22.3000	9.4044621e-01
22.4000	9.3808343e-01
22.5000	9.3541186e-01
22.6000	9.3236817e-01
22.7000	9.2887315e-01
22.8000	9.2482723e-01
22.9000	9.2010485e-01
23.0000	9.1454733e-01
23.1000	9.0795401e-01
23.2000	9.0007149e-01
23.3000	8.9058081e-01
23.4000	8.7908305e-01
23.5000	8.6508452e-01
23.6000	8.4798507e-01
23.7000	8.2707745e-01
23.8000	8.0157586e-01
23.9000	7.7071459e-01
24.0000	7.3400357e-01
24.1000	6.9176540e-01
24.2000	6.4587123e-01
24.3000	6.0007642e-01
24.4000	5.5947467e-01
24.5000	5.2943180e-01
24.6000	5.1498694e-01
24.7000	5.2002287e-01
24.8000	5.4473962e-01
24.9000	5.8505932e-01
25.0000	6.3528443e-01
25.1000	6.8997322e-01
25.2000	7.4456555e-01
25.3000	7.9435775e-01
25.4000	8.3593483e-01
25.5000	8.6911805e-01
25.6000	8.9544431e-01
25.7000	9.1619049e-01
25.8000	9.3215529e-01
25.9000	9.4407420e-01
26.0000	9.5281198e-01
26.1000	9.5919019e-01
26.2000	9.6380127e-01
26.3000	9.6710187e-01
26.4000	9.6947233e-01
26.5000	9.7115390e-01
26.6000	9.7227821e-01
26.7000	9.7296526e-01
26.8000	9.7335088e-01
26.9000	9.7354072e-01
27.0000	9.7357055e-01
27.1000	9.7343264e-01
27.2000	9.7313690e-01
27.3000	9.7272533e-01
27.4000	9.7224537e-01
27.5000	9.7173123e-01
27.6000	9.7120258e-01
27.7000	9.7066935e-01
27.8000	9.7013599e-01
27.9000	9.6960414e-01
28.0000	9.6907403e-01
28.1000	9.6854518e-01
28.2000	9.6801676e-01
28.3000	9.6748775e-01
28.4000	9.6695700e-01
28.5000	9.6642329e-01
28.6000	9.6588535e-01
28.7000	9.6534180e-01
28.8000	9.6479122e-01
28.9000	9.6423210e-01
29.0000	9.6366283e-01
29.1000	9.6308169e-01
29.2000	9.6248682e-01
29.3000	9.6187619e-01
29.4000	9.6124762e-01
29.5000	9.6059867e-01
29.6000	9.5992668e-01
29.7000	9.5922865e-01
29.8000	9.5850127e-01
29.9000	9.5774077e-01
30.0000	9.5694290e-01
30.1000	9.5610281e-01
30.2000	9.5521496e-01
30.3000	9.5427294e-01
30.4000	9.5326933e-01
30.5000	9.5219551e-01
30.6000	9.5104132e-01
30.7000	9.4979481e-01
30.8000	9.4844178e-01
30.9000	9.4696525e-01
31.0000	9.4534484e-01
31.1000	9.4355583e-01
31.2000	9.4156817e-01
31.3000	9.3934496e-01
31.4000	9.3684072e-01
31.5000	9.3399898e-01
31.6000	9.3074925e-01
31.7000	9.2700317e-01
31.8000	9.2264946e-01
31.9000	9.1754760e-01
32.0000	9.1151995e-01
32.1000	9.0434197e-01
32.2000	8.9573043e-01
32.3000	8.8532979e-01
32.4000	8.7269733e-01
32.5000	8.5728919e-01
32.6000	8.3845260e-01
32.7000	8.1543603e-01
32.8000	7.8744408e-01
32.9000	7.5379707e-01
33.0000	7.1430872e-01
33.1000	6.6996085e-01
33.2000	6.2354009e-01
33.3000	5.7956669e-01
33.4000	5.4338747e-01
33.5000	5.2024940e-01
33.6000	5.1484643e-01
33.7000	5.2963307e-01
33.8000	5.6252325e-01
33.9000	6.0833623e-01
34.0000	6.6131946e-01
34.1000	7.1652231e-01
34.2000	7.6939066e-01
34.3000	8.1546169e-01
34.4000	8.5285516e-01
34.5000	8.8254058e-01
34.6000	9.0606291e-01
34.7000	9.2442241e-01
34.8000	9.3834167e-01
34.9000	9.4861834e-01
35.0000	9.5613216e-01
35.1000	9.6159885e-01
35.2000	9.6552620e-01
35.3000	9.6833948e-01
35.4000	9.7035758e-01
35.5000	9.7175734e-01
35.6000	9.7265485e-01
35.7000	9.7318043e-01
35.8000	9.7346271e-01
35.9000	9.7357527e-01
36.0000	9.7352548e-01
36.1000	9.7330802e-01
36.2000	9.7295030e-01
36.3000	9.7250056e-01
36.4000	9.7200087e-01
36.5000	9.7147802e-01
36.6000	9.7094635e-01
36.7000	9.7041272e-01
36.8000	9.6987999e-01
36.9000	9.6934900e-01
37.0000	9.6881958e-01
37.1000	9.6829105e-01
37.2000	9.6776248e-01
37.3000	9.6723278e-01
37.4000	9.6670077e-01
37.5000	9.6616519e-01
37.6000	9.6562472e-01
37.7000	9.6507798e-01
37.8000	9.6452349e-01
37.9000	9.6395970e-01
38.0000	9.6338494e-01
38.1000	9.6279743e-01
38.2000	9.6219525e-01
38.3000	9.6157628e-01
38.4000	9.6093822e-01
38.5000	9.6027854e-01
38.6000	9.5959442e-01
38.7000	9.5888272e-01
38.8000	9.5813991e-01
38.9000	9.5736200e-01
39.0000	9.5654447e-01
39.1000	9.5568215e-01
39.2000	9.5476911e-01
39.3000	9.5379846e-01
39.4000	9.5276225e-01
39.5000	9.5165115e-01
39.6000	9.5045418e-01
39.7000	9.4915837e-01
39.8000	9.4774826e-01
39.9000	9.4620532e-01
40.0000	9.4450721e-01
40.1000	9.4262680e-01
40.2000	9.4053094e-01
40.3000	9.3817887e-01
40.4000	9.3552015e-01
40.5000	9.3249200e-01
40.6000	9.2901587e-01
40.7000	9.2499309e-01
40.8000	9.2029919e-01
40.9000	9.1477691e-01
41.0000	9.0822738e-01
41.1000	9.0039943e-01
41.2000	8.9097686e-01
41.3000	8.7956408e-01
41.4000	8.6567126e-01
41.5000	8.4870243e-01
41.6000	8.2795417e-01
41.7000	8.0264253e-01
41.8000	7.7199770e-01
41.9000	7.3551135e-01
42.0000	6.9346157e-01
42.1000	6.4764940e-01
42.2000	6.0176256e-01
42.3000	5.6086314e-01
42.4000	5.3032216e-01
42.5000	5.1519761e-01
42.6000	5.1945504e-01
42.7000	5.4347627e-01
42.8000	5.8330229e-01
42.9000	6.3325553e-01
43.0000	6.8786042e-01
43.1000	7.4254095e-01
43.2000	7.9259729e-01
43.3000	8.3451048e-01
43.4000	8.6798827e-01
43.5000	8.9454850e-01
43.6000	9.1549121e-01
43.7000	9.3162557e-01
43.8000	9.4368364e-01
43.9000	9.5252649e-01
44.0000	9.5898242e-01
44.1000	9.6365214e-01
44.2000	9.6699507e-01
44.3000	9.6939560e-01
44.4000	9.7110067e-01
44.5000	9.7224418e-01
44.6000	9.7294542e-01
44.7000	9.7334023e-01
44.8000	9.7353642e-01
44.9000	9.7357243e-01
45.0000	9.7344099e-01
45.1000	9.7315063e-01
45.2000	9.7274256e-01
45.3000	9.7226448e-01
45.4000	9.7175120e-01
45.5000	9.7122288e-01
45.6000	9.7068971e-01
45.7000	9.7015632e-01
45.8000	9.6962440e-01
45.9000	9.6909422e-01
46.0000	9.6856534e-01
46.1000	9.6803692e-01
46.2000	9.6750795e-01
46.3000	9.6697729e-01
46.4000	9.6644372e-01
46.5000	9.6590596e-01
46.6000	9.6536265e-01
46.7000	9.6481237e-01
46.8000	9.6425361e-01
46.9000	9.6368476e-01
47.0000	9.6310410e-01
47.1000	9.6250978e-01
47.2000	9.6189980e-01
47.3000	9.6127195e-01
47.4000	9.6062383e-01
47.5000	9.5995277e-01
47.6000	9.5925580e-01
47.7000	9.5852960e-01
47.8000	9.5777044e-01
47.9000	9.5697408e-01
48.0000	9.5613570e-01
48.1000	9.5524978e-01
48.2000	9.5430995e-01
48.3000	9.5330885e-01
48.4000	9.5223788e-01
48.5000	9.5108696e-01
48.6000	9.4984422e-01
48.7000	9.4849554e-01
48.8000	9.4702408e-01
48.9000	9.4540957e-01
49.0000	9.4362751e-01
49.1000	9.4164805e-01
49.2000	9.3943461e-01
49.3000	9.3694204e-01
49.4000	9.3411437e-01
49.5000	9.3088170e-01
49.6000	9.2715644e-01
49.7000	9.2282827e-01
49.8000	9.1775794e-01
49.9000	9.1176940e-01
50.0000	9.0464008e-01
50.1000	8.9608925e-01
50.2000	8.8576438e-01
50.3000	8.7322635e-01
50.4000	8.5793538e-01
50.5000	8.3924283e-01
50.6000	8.1640033e-01
50.7000	7.8861219e-01
50.8000	7.5518921e-01
50.9000	7.1591557e-01
51.0000	6.7171440e-01
51.1000	6.2529880e-01
51.2000	5.8113550e-01
51.3000	5.4456059e-01
51.4000	5.2083321e-01
51.5000	5.1468488e-01
51.6000	5.2870973e-01
51.7000	5.6099478e-01
51.8000	6.0642170e-01
51.9000	6.5922962e-01
52.0000	7.1442864e-01
52.1000	7.6747503e-01
52.2000	8.1386276e-01
52.3000	8.5158094e-01
52.4000	8.8152944e-01
52.5000	9.0526521e-01
52.6000	9.2380805e-01
52.7000	9.3788310e-01
52.8000	9.4828238e-01
52.9000	9.5588681e-01
53.0000	9.6142143e-01
53.1000	9.6539931e-01
53.2000	9.6824830e-01
53.3000	9.7029272e-01
53.4000	9.7171390e-01
53.5000	9.7262833e-01
53.6000	9.7316555e-01
53.7000	9.7345528e-01
53.8000	9.7357387e-01
53.9000	9.7353050e-01
54.0000	9.7331917e-01
54.1000	9.7296595e-01
54.2000	9.7251885e-01
54.3000	9.7202048e-01
54.4000	9.7149819e-01
54.5000	9.7096669e-01
54.6000	9.7043307e-01
54.7000	9.6990028e-01
54.8000	9.6936922e-01
54.9000	9.6883975e-01
55.0000	9.6831121e-01
55.1000	9.6778266e-01
55.2000	9.6725303e-01
55.3000	9.6672112e-01
55.4000	9.6618570e-01
55.5000	9.6564545e-01
55.6000	9.6509897e-01
55.7000	9.6454480e-01
55.8000	9.6398139e-01
55.9000	9.6340709e-01
56.0000	9.6282010e-01
56.1000	9.6221851e-01
56.2000	9.6160022e-01
56.3000	9.6096294e-01
56.4000	9.6030414e-01
56.5000	9.5962101e-01
56.6000	9.5891042e-01
56.7000	9.5816886e-01
56.8000	9.5739237e-01
56.9000	9.5657645e-01
57.0000	9.5571594e-01
57.1000	9.5480495e-01
57.2000	9.5383664e-01
57.3000	9.5280309e-01
57.4000	9.5169504e-01
57.5000	9.5050157e-01
57.6000	9.4920979e-01
57.7000	9.4780436e-01
57.8000	9.4626687e-01
57.9000	9.4457515e-01
58.0000	9.4270226e-01
58.1000	9.4061531e-01
58.2000	9.3827387e-01
58.3000	9.3562791e-01
58.4000	9.3261517e-01
58.5000	9.2915781e-01
58.6000	9.2515798e-01
58.7000	9.2049233e-01
58.8000	9.1500500e-01
58.9000	9.0849890e-01
59.0000	9.0072506e-01
59.1000	8.9137003e-01
59.2000	8.8004151e-01
59.3000	8.6625353e-01
59.4000	8.4941430e-01
59.5000	8.2882426e-01
59.6000	8.0370141e-01
59.7000	7.7327222e-01
59.8000	7.3701084e-01
59.9000	6.9515202e-01
60.0000	6.4942728e-01
60.1000	6.0345593e-01
60.2000	5.6226673e-01
60.3000	5.3123504e-01
60.4000	5.1543695e-01
60.5000	5.1891659e-01
60.6000	5.4223607e-01
60.7000	5.8155998e-01
60.8000	6.3123322e-01
60.9000	6.8574782e-01
61.0000	7.4050951e-01
61.1000	7.9082450e-01
61.2000	8.3307362e-01
61.3000	8.6684849e-01
61.4000	8.9364458e-01
61.5000	9.1478494e-01
61.6000	9.3108990e-01
61.7000	9.4328840e-01
61.8000	9.5223757e-01
61.9000	9.5877207e-01
62.0000	9.6350109e-01
62.1000	9.6688692e-01
62.2000	9.6931788e-01
62.3000	9.7104662e-01
62.4000	9.7220951e-01
62.5000	9.7292515e-01
62.6000	9.7332931e-01
62.7000	9.7353190e-01
62.8000	9.7357407e-01
62.9000	9.7344909e-01
63.0000	9.7316418e-01
63.1000	9.7275968e-01
63.2000	9.7228353e-01
63.3000	9.7177114e-01
63.4000	9.7124316e-01
63.5000	9.7071008e-01
63.6000	9.7017664e-01
63.7000	9.6964465e-01
63.8000	9.6911442e-01
63.9000	9.6858550e-01
64.0000	9.6805708e-01
64.1000	9.6752815e-01
64.2000	9.6699758e-01
64.3000	9.6646414e-01
64.4000	9.6592657e-01
64.5000	9.6538350e-01
64.6000	9.6483351e-01
64.7000	9.6427510e-01
64.8000	9.6370666e-01
64.9000	9.6312649e-01
65.0000	9.6253273e-01
65.1000	9.6192338e-01
65.2000	9.6129626e-01
65.3000	9.6064896e-01
65.4000	9.5997882e-01
65.5000	9.5928290e-01
65.6000	9.5855788e-01
65.7000	9.5780005e-01
65.8000	9.5700520e-01
65.9000	9.5616851e-01
66.0000	9.5528452e-01
66.1000	9.5434688e-01
66.2000	9.5334826e-01
66.3000	9.5228013e-01
66.4000	9.5113247e-01
66.5000	9.4989347e-01
66.6000	9.4854913e-01
66.7000	9.4708269e-01
66.8000	9.4547406e-01
66.9000	9.4369891e-01
67.0000	9.4172760e-01
67.1000	9.3952385e-01
67.2000	9.3704288e-01
67.3000	9.3422917e-01
67.4000	9.3101344e-01
67.5000	9.2730882e-01
67.6000	9.2300600e-01
67.7000	9.1796696e-01
67.8000	9.1201720e-01
67.9000	9.0493613e-01
68.0000	8.9644549e-01
68.1000	8.8619576e-01
68.2000	8.7375138e-01
68.3000	8.5857663e-01
68.4000	8.4002702e-01
68.5000	8.1735742e-01
68.6000	7.8977205e-01
68.7000	7.5657269e-01
68.8000	7.1751502e-01
68.9000	6.7346449e-01
69.0000	6.2706069e-01
69.1000	5.8271538e-01
69.2000	5.4575245e-01
69.3000	5.2144283e-01
69.4000	5.1455334e-01
69.5000	5.2781335e-01
69.6000	5.5948548e-01
69.7000	6.0451778e-01
69.8000	6.5714317e-01
69.9000	7.1233193e-01
70.0000	7.6554934e-01
70.1000	8.1225080e-01
70.2000	8.5029536e-01
70.3000	8.8050935e-01
70.4000	9.0445998e-01
70.5000	9.2318717e-01
70.6000	9.3741916e-01
70.7000	9.4794237e-01
70.8000	9.5563847e-01
70.9000	9.6124176e-01
71.0000	9.6527078e-01
71.1000	9.6815596e-01
71.2000	9.7022697e-01
71.3000	9.7166972e-01
71.4000	9.7260125e-01
71.5000	9.7315032e-01
71.6000	9.7344761e-01
71.7000	9.7357224e-01
71.8000	9.7353528e-01
71.9000	9.7333010e-01
72.0000	9.7298146e-01
72.1000	9.7253707e-01
72.2000	9.7204006e-01
72.3000	9.7151834e-01
72.4000	9.7098704e-01
72.5000	9.7045342e-01
72.6000	9.6992057e-01
72.7000	9.6938945e-01
72.8000	9.6885993e-01
72.9000	9.6833137e-01
73.0000	9.6780284e-01
73.1000	9.6727326e-01
73.2000	9.6674147e-01
73.3000	9.6620621e-01
73.4000	9.6566616e-01
73.5000	9.6511995e-01
73.6000	9.6456610e-01
73.7000	9.6400308e-01
73.8000	9.6342922e-01
73.9000	9.6284275e-01
74.0000	9.6224175e-01
74.1000	9.6162414e-01
74.2000	9.6098763e-01
74.3000	9.6032970e-01
74.4000	9.5964755e-01
74.5000	9.5893807e-01
74.6000	9.5819777e-01
74.7000	9.5742269e-01
74.8000	9.5660835e-01
74.9000	9.5574965e-01
75.0000	9.5484070e-01
75.1000	9.5387472e-01
75.2000	9.5284382e-01
75.3000	9.5173880e-01
75.4000	9.5054881e-01
75.5000	9.4926105e-01
75.6000	9.4786027e-01
75.7000	9.4632820e-01
75.8000	9.4464282e-01
75.9000	9.4277740e-01
76.0000	9.4069931e-01
76.1000	9.3836842e-01
76.2000	9.3573513e-01
76.3000	9.3273771e-01
76.4000	9.2929896e-01
76.5000	9.2532190e-01
76.6000	9.2068428e-01
76.7000	9.1523162e-01
76.8000	9.0876858e-01
76.9000	9.0104840e-01
77.0000	8.9176034e-01
77.1000	8.8051538e-01
77.2000	8.6683138e-01
77.3000	8.5012072e-01
77.4000	8.2968775e-01
77.5000	8.0475254e-01
77.6000	7.7453816e-01
77.7000	7.3850200e-01
77.8000	6.9683660e-01
77.9000	6.5120462e-01
78.0000	6.0515623e-01
78.1000	5.6368514e-01
78.2000	5.3217017e-01
78.3000	5.1570478e-01
78.4000	5.1840764e-01
78.5000	5.4101933e-01
78.6000	5.7983272e-01
78.7000	6.2921778e-01
78.8000	6.8363565e-01
78.9000	7.3847150e-01
79.0000	7.8903950e-01
79.1000	8.3162420e-01
79.2000	8.6569862e-01
79.3000	8.9273250e-01
79.4000	9.1407164e-01
79.5000	9.3054823e-01
79.6000	9.4288843e-01
79.7000	9.5194516e-01
79.8000	9.5855910e-01
79.9000	9.6334808e-01
80.0000	9.6677739e-01
80.1000	9.6923916e-01
80.2000	9.7099175e-01
80.3000	9.7217419e-01
80.4000	9.7290442e-01
80.5000	9.7331810e-01
80.6000	9.7352715e-01
80.7000	9.7357546e-01
80.8000	9.7345696e-01
80.9000	9.7317756e-01
81.0000	9.7277671e-01
81.1000	9.7230253e-01
81.2000	9.7179107e-01
81.3000	9.7126344e-01
81.4000	9.7073044e-01
81.5000	9.7019697e-01
81.6000	9.6966491e-01
81.7000	9.6913462e-01
81.8000	9.6860566e-01
81.9000	9.6807724e-01
82.0000	9.6754835e-01
82.1000	9.6701786e-01
82.2000	9.6648456e-01
82.3000	9.6594717e-01
82.4000	9.6540433e-01
82.5000	9.6485463e-01
82.6000	9.6429657e-01
82.7000	9.6372855e-01
82.8000	9.6314886e-01
82.9000	9.6255565e-01
83.0000	9.6194694e-01
83.1000	9.6132054e-01
83.2000	9.6067405e-01
83.3000	9.6000484e-01
83.4000	9.5930996e-01
83.5000	9.5858612e-01
83.6000	9.5782961e-01
83.7000	9.5703625e-01
83.8000	9.5620126e-01
83.9000	9.5531918e-01
84.0000	9.5438371e-01
84.1000	9.5338757e-01
84.2000	9.5232226e-01
84.3000	9.5117784e-01
84.4000	9.4994257e-01
84.5000	9.4860253e-01
84.6000	9.4714110e-01
84.7000	9.4553831e-01
84.8000	9.4377001e-01
84.9000	9.4180681e-01
85.0000	9.3961268e-01
85.1000	9.3714323e-01
85.2000	9.3434339e-01
85.3000	9.3114446e-01
85.4000	9.2746034e-01
85.5000	9.2318267e-01
85.6000	9.1817465e-01
85.7000	9.1226335e-01
85.8000	9.0523015e-01
85.9000	8.9679919e-01
86.0000	8.8662396e-01
86.1000	8.7427246e-01
86.2000	8.5921299e-01
86.3000	8.4080523e-01
86.4000	8.1830735e-01
86.5000	7.9092369e-01
86.6000	7.5794752e-01
86.7000	7.1910698e-01
86.8000	6.7521093e-01
86.9000	6.2882545e-01
87.0000	5.8430602e-01
87.1000	5.4696277e-01
87.2000	5.2207799e-01
87.3000	5.1445177e-01
87.4000	5.2694418e-01
87.5000	5.5799569e-01
87.6000	6.0262480e-01
87.7000	6.5506037e-01
87.8000	7.1023246e-01
87.9000	7.6361382e-01
88.0000	8.1062583e-01
88.1000	8.4899832e-01
88.2000	8.7948023e-01
88.3000	9.0364718e-01
88.4000	9.2255974e-01
88.5000	9.3694981e-01
88.6000	9.4759827e-01
88.7000	9.5538712e-01
88.8000	9.6105979e-01
88.9000	9.6514061e-01
89.0000	9.6806246e-01
89.1000	9.7016031e-01
89.2000	9.7162480e-01
89.3000	9.7257362e-01
89.4000	9.7313472e-01
89.5000	9.7343970e-01
89.6000	9.7357037e-01
89.7000	9.7353980e-01
89.8000	9.7334083e-01
89.9000	9.7299683e-01
90.0000	9.7255521e-01
90.1000	9.7205960e-01
90.2000	9.7153849e-01
90.3000	9.7100738e-01
90.4000	9.7047377e-01
90.5000	9.6994087e-01
90.6000	9.6940967e-01
90.7000	9.6888010e-01
90.8000	9.6835152e-01
90.9000	9.6782301e-01
91.0000	9.6729350e-01
91.1000	9.6676181e-01
91.2000	9.6622671e-01
91.3000	9.6568687e-01
91.4000	9.6514091e-01
91.5000	9.6458739e-01
91.6000	9.6402474e-01
91.7000	9.6345133e-01
91.8000	9.6286538e-01
91.9000	9.6226497e-01
92.0000	9.6164803e-01
92.1000	9.6101229e-01
92.2000	9.6035522e-01
92.3000	9.5967405e-01
92.4000	9.5896568e-01
92.5000	9.5822662e-01
92.6000	9.5745294e-01
92.7000	9.5664020e-01
92.8000	9.5578329e-01
92.9000	9.5487638e-01
93.0000	9.5391271e-01
93.1000	9.5288445e-01
93.2000	9.5178243e-01
93.3000	9.5059591e-01
93.4000	9.4931214e-01
93.5000	9.4791599e-01
93.6000	9.4638930e-01
93.7000	9.4471022e-01
93.8000	9.4285223e-01
93.9000	9.4078294e-01
94.0000	9.3846254e-01
94.1000	9.3584183e-01
94.2000	9.3285960e-01
94.3000	9.2943932e-01
94.4000	9.2548486e-01
94.5000	9.2087505e-01
94.6000	9.1545677e-01
94.7000	9.0903644e-01
94.8000	9.0136947e-01
94.9000	8.9214781e-01
95.0000	8.8098571e-01
95.1000	8.6740484e-01
95.2000	8.5082173e-01
95.3000	8.3054469e-01
95.4000	8.0579597e-01
95.5000	7.7579556e-01
95.6000	7.3998479e-01
95.7000	6.9851517e-01
95.8000	6.5298116e-01
95.9000	6.0686316e-01
96.0000	5.6511808e-01
96.1000	5.3312727e-01
96.2000	5.1600092e-01
96.3000	5.1792830e-01
96.4000	5.3982635e-01
96.5000	5.7812084e-01
96.6000	6.2720948e-01
96.7000	6.8152415e-01
96.8000	7.3642719e-01
96.9000	7.8724240e-01
97.0000	8.3016214e-01
97.1000	8.6453856e-01
97.2000	8.9181220e-01
97.3000	9.1335127e-01
97.4000	9.3000052e-01
97.5000	9.4248368e-01
97.6000	9.5164924e-01
97.7000	9.5834350e-01
97.8000	9.6319311e-01
97.9000	9.6666648e-01
98.0000	9.6915941e-01
98.1000	9.7093606e-01
98.2000	9.7213820e-01
98.3000	9.7288324e-01
98.4000	9.7330660e-01
98.5000	9.7352218e-01
98.6000	9.7357660e-01
98.7000	9.7346459e-01
98.8000	9.7319077e-01
98.9000	9.7279362e-01
99.0000	9.7232148e-01
99.1000	9.7181097e-01
99.2000	9.7128371e-01
99.3000	9.7075080e-01
99.4000	9.7021730e-01
99.5000	9.6968518e-01
99.6000	9.6915482e-01
