# Time (a.u.)	Order parameter |r|
24.0000	4.3798631e-01
24.1000	3.4433812e-01
24.2000	2.8592865e-01
24.3000	2.9938404e-01
24.4000	3.7626582e-01
24.5000	4.7613481e-01
24.6000	5.7429213e-01
24.7000	6.6194334e-01
24.8000	7.3686717e-01
24.9000	7.9904997e-01
25.0000	8.4923944e-01
25.1000	8.8834485e-01
25.2000	9.1746115e-01
25.3000	9.3828263e-01
25.4000	9.5296293e-01
25.5000	9.6346845e-01
25.6000	9.7104930e-01
25.7000	9.7637396e-01
25.8000	9.7998932e-01
25.9000	9.8244136e-01
26.0000	9.8421517e-01
26.1000	9.8554684e-01
26.2000	9.8636413e-01
26.3000	9.8668561e-01
26.4000	9.8669164e-01
26.5000	9.8653576e-01
26.6000	9.8630428e-01
26.7000	9.8604116e-01
26.8000	9.8576845e-01
26.9000	9.8549690e-01
27.0000	9.8523141e-01
27.1000	9.8497385e-01
27.2000	9.8472452e-01
27.3000	9.8448298e-01
27.4000	9.8424850e-01
27.5000	9.8402022e-01
27.6000	9.8379734e-01
27.7000	9.8357909e-01
27.8000	9.8336477e-01
27.9000	9.8315377e-01
28.0000	9.8294552e-01
28.1000	9.8273953e-01
28.2000	9.8253532e-01
28.3000	9.8233245e-01
28.4000	9.8213051e-01
28.5000	9.8192908e-01
28.6000	9.8172777e-01
28.7000	9.8152619e-01
28.8000	9.8132394e-01
28.9000	9.8112060e-01
29.0000	9.8091577e-01
29.1000	9.8070901e-01
29.2000	9.8049988e-01
29.3000	9.8028789e-01
29.4000	9.8007254e-01
29.5000	9.7985330e-01
29.6000	9.7962958e-01
29.7000	9.7940077e-01
29.8000	9.7916619e-01
29.9000	9.7892508e-01
30.0000	9.7867665e-01
30.1000	9.7841999e-01
30.2000	9.7815409e-01
30.3000	9.7787784e-01
30.4000	9.7758999e-01
30.5000	9.7728913e-01
30.6000	9.7697364e-01
30.7000	9.7664171e-01
30.8000	9.7629125e-01
30.9000	9.7591985e-01
31.0000	9.7552474e-01
31.1000	9.7510270e-01
31.2000	9.7464997e-01
31.3000	9.7416216e-01
31.4000	9.7363410e-01
31.5000	9.7305969e-01
31.6000	9.7243172e-01
31.7000	9.7174165e-01
31.8000	9.7097935e-01
31.9000	9.7013281e-01
32.0000	9.6918785e-01
32.1000	9.6812781e-01
32.2000	9.6693331e-01
32.3000	9.6558213e-01
32.4000	9.6404927e-01
32.5000	9.6230720e-01
32.6000	9.6032631e-01
32.7000	9.5807493e-01
32.8000	9.5551776e-01
32.9000	9.5261029e-01
33.0000	9.4928509e-01
33.1000	9.4542437e-01
33.2000	9.4081296e-01
33.3000	9.3506829e-01
33.4000	9.2755222e-01
33.5000	9.1728033e-01
33.6000	9.0284711e-01
33.7000	8.8236991e-01
33.8000	8.5346884e-01
33.9000	8.1344567e-01
34.0000	7.5987972e-01
34.1000	6.9145566e-01
34.2000	6.0862242e-01
34.3000	5.1404617e-01
34.4000	4.1431784e-01
34.5000	3.2564655e-01
34.6000	2.8181368e-01
34.7000	3.1351582e-01
34.8000	3.9932606e-01
34.9000	5.0024708e-01
35.0000	5.9633031e-01
35.1000	6.8101992e-01
35.2000	7.5285907e-01
35.3000	8.1209584e-01
35.4000	8.5955431e-01
35.5000	8.9615677e-01
35.6000	9.2311172e-01
35.7000	9.4226588e-01
35.8000	9.5579136e-01
35.9000	9.6551470e-01
36.0000	9.7250599e-01
36.1000	9.7737228e-01
36.2000	9.8066087e-01
36.3000	9.8291171e-01
36.4000	9.8457318e-01
36.5000	9.8579251e-01
36.6000	9.8648015e-01
36.7000	9.8670874e-01
36.8000	9.8666493e-01
36.9000	9.8648518e-01
37.0000	9.8624321e-01
37.1000	9.8597635e-01
37.2000	9.8570322e-01
37.3000	9.8543282e-01
37.4000	9.8516913e-01
37.5000	9.8491354e-01
37.6000	9.8466613e-01
37.7000	9.8442636e-01
37.8000	9.8419343e-01
37.9000	9.8396652e-01
38.0000	9.8374481e-01
38.1000	9.8352755e-01
38.2000	9.8331408e-01
38.3000	9.8310379e-01
38.4000	9.8289613e-01
38.5000	9.8269060e-01
38.6000	9.8248675e-01
38.7000	9.8228414e-01
38.8000	9.8208236e-01
38.9000	9.8188099e-01
39.0000	9.8167966e-01
39.1000	9.8147795e-01
39.2000	9.8127548e-01
39.3000	9.8107182e-01
39.4000	9.8086657e-01
39.5000	9.8065929e-01
39.6000	9.8044951e-01
39.7000	9.8023677e-01
39.8000	9.8002054e-01
39.9000	9.7980028e-01
40.0000	9.7957541e-01
40.1000	9.7934528e-01
40.2000	9.7910921e-01
40.3000	9.7886643e-01
40.4000	9.7861612e-01
40.5000	9.7835734e-01
40.6000	9.7808908e-01
40.7000	9.7781018e-01
40.8000	9.7751936e-01
40.9000	9.7721515e-01
41.0000	9.7689592e-01
41.1000	9.7655976e-01
41.2000	9.7620453e-01
41.3000	9.7582773e-01
41.4000	9.7542650e-01
41.5000	9.7499749e-01
41.6000	9.7453681e-01
41.7000	9.7403988e-01
41.8000	9.7350134e-01
41.9000	9.7291484e-01
42.0000	9.7227287e-01
42.1000	9.7156653e-01
42.2000	9.7078528e-01
42.3000	9.6991660e-01
42.4000	9.6894576e-01
42.5000	9.6785547e-01
42.6000	9.6662567e-01
42.7000	9.6523346e-01
42.8000	9.6365320e-01
42.9000	9.6185685e-01
43.0000	9.5981431e-01
43.1000	9.5749330e-01
43.2000	9.5485705e-01
43.3000	9.5185723e-01
43.4000	9.4841752e-01
43.5000	9.4440199e-01
43.6000	9.3956268e-01
43.7000	9.3346442e-01
43.8000	9.2539426e-01
43.9000	9.1427313e-01
44.0000	8.9858611e-01
44.1000	8.7633045e-01
44.2000	8.4502040e-01
44.3000	8.0195407e-01
44.4000	7.4490056e-01
44.5000	6.7291815e-01
44.6000	5.8693894e-01
44.7000	4.9030407e-01
44.8000	3.9119179e-01
44.9000	3.0947016e-01
45.0000	2.8235669e-01
45.1000	3.3078051e-01
45.2000	4.2313770e-01
45.3000	5.2402602e-01
45.4000	6.1769858e-01
45.5000	6.9935667e-01
45.6000	7.6812934e-01
45.7000	8.2446966e-01
45.8000	8.6924848e-01
45.9000	9.0341468e-01
46.0000	9.2831552e-01
46.1000	9.4592953e-01
46.2000	9.5840684e-01
46.3000	9.6740709e-01
46.4000	9.7384138e-01
46.5000	9.7828058e-01
46.6000	9.8127348e-01
46.7000	9.8334991e-01
46.8000	9.8490748e-01
46.9000	9.8600655e-01
47.0000	9.8656950e-01
47.1000	9.8671666e-01
47.2000	9.8663075e-01
47.3000	9.8643120e-01
47.4000	9.8618080e-01
47.5000	9.8591122e-01
47.6000	9.8563816e-01
47.7000	9.8536913e-01
47.8000	9.8510732e-01
47.9000	9.8485371e-01
48.0000	9.8460819e-01
48.1000	9.8437012e-01
48.2000	9.8413871e-01
48.3000	9.8391311e-01
48.4000	9.8369253e-01
48.5000	9.8347624e-01
48.6000	9.8326358e-01
48.7000	9.8305396e-01
48.8000	9.8284685e-01
48.9000	9.8264177e-01
49.0000	9.8243825e-01
49.1000	9.8223588e-01
49.2000	9.8203423e-01
49.3000	9.8183291e-01
49.4000	9.8163152e-01
49.5000	9.8142967e-01
49.6000	9.8122695e-01
49.7000	9.8102295e-01
49.8000	9.8081726e-01
49.9000	9.8060942e-01
50.0000	9.8039898e-01
50.1000	9.8018545e-01
50.2000	9.7996831e-01
50.3000	9.7974701e-01
50.4000	9.7952094e-01
50.5000	9.7928946e-01
50.6000	9.7905185e-01
50.7000	9.7880736e-01
50.8000	9.7855511e-01
50.9000	9.7829416e-01
51.0000	9.7802347e-01
51.1000	9.7774184e-01
51.2000	9.7744796e-01
51.3000	9.7714033e-01
51.4000	9.7681723e-01
51.5000	9.7647672e-01
51.6000	9.7611658e-01
51.7000	9.7573422e-01
51.8000	9.7532668e-01
51.9000	9.7489048e-01
52.0000	9.7442158e-01
52.1000	9.7391524e-01
52.2000	9.7336585e-01
52.3000	9.7276683e-01
52.4000	9.7211035e-01
52.5000	9.7138714e-01
52.6000	9.7058622e-01
52.7000	9.6969457e-01
52.8000	9.6869687e-01
52.9000	9.6757517e-01
53.0000	9.6630877e-01
53.1000	9.6487406e-01
53.2000	9.6324482e-01
53.3000	9.6139246e-01
53.4000	9.5928644e-01
53.5000	9.5689373e-01
53.6000	9.5417571e-01
53.7000	9.5107932e-01
53.8000	9.4751757e-01
53.9000	9.4333343e-01
54.0000	9.3824180e-01
54.1000	9.3174968e-01
54.2000	9.2306414e-01
54.3000	9.1100755e-01
54.4000	8.9395257e-01
54.5000	8.6977556e-01
54.6000	8.3589901e-01
54.7000	7.8965831e-01
54.8000	7.2906078e-01
54.9000	6.5357210e-01
55.0000	5.6462856e-01
55.1000	4.6637103e-01
55.2000	3.6895901e-01
55.3000	2.9644366e-01
55.4000	2.8756242e-01
55.5000	3.5051433e-01
55.6000	4.4733431e-01
55.7000	5.4734804e-01
55.8000	6.3836623e-01
55.9000	7.1695295e-01
56.0000	7.8268836e-01
56.1000	8.3618398e-01
56.2000	8.7833514e-01
56.3000	9.1014037e-01
56.4000	9.3310269e-01
56.5000	9.4930238e-01
56.6000	9.6082789e-01
56.7000	9.6915436e-01
56.8000	9.7506280e-01
56.9000	9.7910642e-01
57.0000	9.8183422e-01
57.1000	9.8376034e-01
57.2000	9.8521643e-01
57.3000	9.8618859e-01
57.4000	9.8663497e-01
57.5000	9.8671164e-01
57.6000	9.8659033e-01
57.7000	9.8637445e-01
57.8000	9.8611737e-01
57.9000	9.8584593e-01
58.0000	9.8557336e-01
58.1000	9.8530587e-01
58.2000	9.8504598e-01
58.3000	9.8479434e-01
58.4000	9.8455066e-01
58.5000	9.8431427e-01
58.6000	9.8408432e-01
58.7000	9.8385999e-01
58.8000	9.8364050e-01
58.9000	9.8342513e-01
59.0000	9.8321325e-01
59.1000	9.8300427e-01
59.2000	9.8279769e-01
59.3000	9.8259302e-01
59.4000	9.8238982e-01
59.5000	9.8218765e-01
59.6000	9.8198612e-01
59.7000	9.8178482e-01
59.8000	9.8158336e-01
59.9000	9.8138133e-01
60.0000	9.8117835e-01
60.1000	9.8097398e-01
60.2000	9.8076782e-01
60.3000	9.8055940e-01
60.4000	9.8034827e-01
60.5000	9.8013393e-01
60.6000	9.7991585e-01
60.7000	9.7969346e-01
60.8000	9.7946616e-01
60.9000	9.7923328e-01
61.0000	9.7899410e-01
61.1000	9.7874783e-01
61.2000	9.7849360e-01
61.3000	9.7823043e-01
61.4000	9.7795723e-01
61.5000	9.7767281e-01
61.6000	9.7737578e-01
61.7000	9.7706461e-01
61.8000	9.7673754e-01
61.9000	9.7639256e-01
62.0000	9.7602736e-01
62.1000	9.7563928e-01
62.2000	9.7522522e-01
62.3000	9.7478160e-01
62.4000	9.7430422e-01
62.5000	9.7378814e-01
62.6000	9.7322754e-01
62.7000	9.7261555e-01
62.8000	9.7194403e-01
62.9000	9.7120333e-01
63.0000	9.7038200e-01
63.1000	9.6946650e-01
63.2000	9.6844091e-01
63.3000	9.6728664e-01
63.4000	9.6598227e-01
63.5000	9.6450358e-01
63.6000	9.6282370e-01
63.7000	9.6091360e-01
63.8000	9.5874223e-01
63.9000	9.5627565e-01
64.0000	9.5347292e-01
64.1000	9.5027515e-01
64.2000	9.4658267e-01
64.3000	9.4221400e-01
64.4000	9.3684235e-01
64.5000	9.2991150e-01
64.6000	9.2054367e-01
64.7000	9.0745898e-01
64.8000	8.8891482e-01
64.9000	8.6266783e-01
65.0000	8.2606899e-01
65.1000	7.7653653e-01
65.2000	7.1236218e-01
65.3000	6.3344763e-01
65.4000	5.4176280e-01
65.5000	4.4242544e-01
65.6000	3.4804439e-01
65.7000	2.8718935e-01
65.8000	2.9715345e-01
65.9000	3.7209338e-01
66.0000	4.7162468e-01
66.1000	5.7012160e-01
66.2000	6.5831308e-01
66.3000	7.3381173e-01
66.4000	7.9654778e-01
66.5000	8.4725100e-01
66.6000	8.8682883e-01
66.7000	9.1635828e-01
66.8000	9.3750393e-01
66.9000	9.5241156e-01
67.0000	9.6307001e-01
67.1000	9.7076433e-01
67.2000	9.7617769e-01
67.3000	9.7985730e-01
67.4000	9.8234988e-01
67.5000	9.8414601e-01
67.6000	9.8549774e-01
67.7000	9.8633939e-01
67.8000	9.8667943e-01
67.9000	9.8669568e-01
68.0000	9.8654474e-01
68.1000	9.8631546e-01
68.2000	9.8605317e-01
68.3000	9.8578060e-01
68.4000	9.8550886e-01
68.5000	9.8524305e-01
68.6000	9.8498512e-01
68.7000	9.8473543e-01
68.8000	9.8449356e-01
68.9000	9.8425878e-01
69.0000	9.8403025e-01
69.1000	9.8380714e-01
69.2000	9.8358870e-01
69.3000	9.8337422e-01
69.4000	9.8316308e-01
69.5000	9.8295473e-01
69.6000	9.8274864e-01
69.7000	9.8254436e-01
69.8000	9.8234144e-01
69.9000	9.8213947e-01
70.0000	9.8193803e-01
70.1000	9.8173672e-01
70.2000	9.8153516e-01
70.3000	9.8133294e-01
70.4000	9.8112967e-01
70.5000	9.8092491e-01
70.6000	9.8071825e-01
70.7000	9.8050923e-01
70.8000	9.8029738e-01
70.9000	9.8008219e-01
71.0000	9.7986313e-01
71.1000	9.7963963e-01
71.2000	9.7941106e-01
71.3000	9.7917674e-01
71.4000	9.7893595e-01
71.5000	9.7868786e-01
71.6000	9.7843158e-01
71.7000	9.7816612e-01
71.8000	9.7789036e-01
71.9000	9.7760305e-01
72.0000	9.7730280e-01
72.1000	9.7698800e-01
72.2000	9.7665684e-01
72.3000	9.7630725e-01
72.4000	9.7593684e-01
72.5000	9.7554285e-01
72.6000	9.7512208e-01
72.7000	9.7467080e-01
72.8000	9.7418465e-01
72.9000	9.7365850e-01
73.0000	9.7308629e-01
73.1000	9.7246088e-01
73.2000	9.7177377e-01
73.3000	9.7101492e-01
73.4000	9.7017241e-01
73.5000	9.6923216e-01
73.6000	9.6817762e-01
73.7000	9.6698955e-01
73.8000	9.6564585e-01
73.9000	9.6412162e-01
74.0000	9.6238946e-01
74.1000	9.6041985e-01
74.2000	9.5818120e-01
74.3000	9.5563847e-01
74.4000	9.5274775e-01
74.5000	9.4944310e-01
74.6000	9.4560982e-01
74.7000	9.4103835e-01
74.8000	9.3535537e-01
74.9000	9.2793607e-01
75.0000	9.1781316e-01
75.1000	9.0360115e-01
75.2000	8.8343956e-01
75.3000	8.5496930e-01
75.4000	8.1549687e-01
75.5000	7.6257173e-01
75.6000	6.9481316e-01
75.7000	6.1258234e-01
75.8000	5.1843005e-01
75.9000	4.1868939e-01
76.0000	3.2895198e-01
76.1000	2.8223148e-01
76.2000	3.1062959e-01
76.3000	3.9496679e-01
76.4000	4.9578220e-01
76.5000	5.9227997e-01
76.6000	6.7752687e-01
76.7000	7.4993889e-01
76.8000	8.0972007e-01
76.9000	8.5768272e-01
77.0000	8.9474601e-01
77.1000	9.2209521e-01
77.2000	9.4154993e-01
77.3000	9.5528189e-01
77.4000	9.6514595e-01
77.5000	9.7224439e-01
77.6000	9.7719359e-01
77.7000	9.8054062e-01
77.8000	9.8282680e-01
77.9000	9.8450834e-01
78.0000	9.8574917e-01
78.1000	9.8646066e-01
78.2000	9.8670566e-01
78.3000	9.8667051e-01
78.4000	9.8649487e-01
78.5000	9.8625468e-01
78.6000	9.8598844e-01
78.7000	9.8571534e-01
78.8000	9.8544471e-01
78.9000	9.8518068e-01
79.0000	9.8492473e-01
79.1000	9.8467696e-01
79.2000	9.8443686e-01
79.3000	9.8420365e-01
79.4000	9.8397649e-01
79.5000	9.8375456e-01
79.6000	9.8353712e-01
79.7000	9.8332350e-01
79.8000	9.8311307e-01
79.9000	9.8290531e-01
80.0000	9.8269970e-01
80.1000	9.8249578e-01
80.2000	9.8229312e-01
80.3000	9.8209131e-01
80.4000	9.8188994e-01
80.5000	9.8168861e-01
80.6000	9.8148693e-01
80.7000	9.8128450e-01
80.8000	9.8108090e-01
80.9000	9.8087573e-01
81.0000	9.8066855e-01
81.1000	9.8045890e-01
81.2000	9.8024629e-01
81.3000	9.8003023e-01
81.4000	9.7981017e-01
81.5000	9.7958551e-01
81.6000	9.7935563e-01
81.7000	9.7911984e-01
81.8000	9.7887738e-01
81.9000	9.7862742e-01
82.0000	9.7836904e-01
82.1000	9.7810122e-01
82.2000	9.7782282e-01
82.3000	9.7753256e-01
82.4000	9.7722898e-01
82.5000	9.7691045e-01
82.6000	9.7657509e-01
82.7000	9.7622075e-01
82.8000	9.7584498e-01
82.9000	9.7544490e-01
83.0000	9.7501720e-01
83.1000	9.7455802e-01
83.2000	9.7406281e-01
83.3000	9.7352624e-01
83.4000	9.7294202e-01
83.5000	9.7230269e-01
83.6000	9.7159943e-01
83.7000	9.7082175e-01
83.8000	9.6995726e-01
83.9000	9.6899131e-01
84.0000	9.6790672e-01
84.1000	9.6668359e-01
84.2000	9.6529913e-01
84.3000	9.6372781e-01
84.4000	9.6194168e-01
84.5000	9.5991075e-01
84.6000	9.5760285e-01
84.7000	9.5498151e-01
84.8000	9.5199917e-01
84.9000	9.4858130e-01
85.0000	9.4459556e-01
85.1000	9.3980040e-01
85.2000	9.3377084e-01
85.3000	9.2580823e-01
85.4000	9.1485143e-01
85.5000	8.9940611e-01
85.6000	8.7749194e-01
85.7000	8.4664199e-01
85.8000	8.0415210e-01
85.9000	7.4775236e-01
86.0000	6.7642884e-01
86.1000	5.9102226e-01
86.2000	4.9474018e-01
86.3000	3.9543794e-01
86.4000	3.1226035e-01
86.5000	2.8189877e-01
86.6000	3.2736206e-01
86.7000	4.1866879e-01
86.8000	5.1963361e-01
86.9000	6.1377555e-01
87.0000	6.9600143e-01
87.1000	7.6534267e-01
87.2000	8.2221796e-01
87.3000	8.6749141e-01
87.4000	9.0210541e-01
87.5000	9.2737987e-01
87.6000	9.4527081e-01
87.7000	9.5793549e-01
87.8000	9.6706626e-01
87.9000	9.7360179e-01
88.0000	9.7811807e-01
88.1000	9.8116365e-01
88.2000	9.8327060e-01
88.3000	9.8484715e-01
88.4000	9.8596915e-01
88.5000	9.8655477e-01
88.6000	9.8671623e-01
88.7000	9.8663761e-01
88.8000	9.8644147e-01
88.9000	9.8619250e-01
89.0000	9.8592335e-01
89.1000	9.8565025e-01
89.2000	9.8538095e-01
89.3000	9.8511878e-01
89.4000	9.8486481e-01
89.5000	9.8461893e-01
89.6000	9.8438055e-01
89.7000	9.8414886e-01
89.8000	9.8392303e-01
89.9000	9.8370224e-01
90.0000	9.8348577e-01
90.1000	9.8327296e-01
90.2000	9.8306322e-01
90.3000	9.8285601e-01
90.4000	9.8265085e-01
90.5000	9.8244727e-01
90.6000	9.8224485e-01
90.7000	9.8204318e-01
90.8000	9.8184185e-01
90.9000	9.8164048e-01
91.0000	9.8143865e-01
91.1000	9.8123598e-01
91.2000	9.8103205e-01
91.3000	9.8082644e-01
91.4000	9.8061871e-01
91.5000	9.8040839e-01
91.6000	9.8019501e-01
91.7000	9.7997805e-01
91.8000	9.7975694e-01
91.9000	9.7953110e-01
92.0000	9.7929987e-01
92.1000	9.7906255e-01
92.2000	9.7881838e-01
92.3000	9.7856649e-01
92.4000	9.7830596e-01
92.5000	9.7803572e-01
92.6000	9.7775461e-01
92.7000	9.7746130e-01
92.8000	9.7715431e-01
92.9000	9.7683194e-01
93.0000	9.7649225e-01
93.1000	9.7613303e-01
93.2000	9.7575173e-01
93.3000	9.7534537e-01
93.4000	9.7491053e-01
93.5000	9.7444318e-01
93.6000	9.7393861e-01
93.7000	9.7339127e-01
93.8000	9.7279461e-01
93.9000	9.7214087e-01
94.0000	9.7142085e-01
94.1000	9.7062364e-01
94.2000	9.6973633e-01
94.3000	9.6874370e-01
94.4000	9.6762793e-01
94.5000	9.6636844e-01
94.6000	9.6494175e-01
94.7000	9.6332174e-01
94.8000	9.6147993e-01
94.9000	9.5938587e-01
95.0000	9.5700666e-01
95.1000	9.5430406e-01
95.2000	9.5122598e-01
95.3000	9.4768756e-01
95.4000	9.4353592e-01
95.5000	9.3849323e-01
95.6000	9.3207764e-01
95.7000	9.2351148e-01
95.8000	9.1163574e-01
95.9000	8.9484422e-01
96.0000	8.7103575e-01
96.1000	8.3764855e-01
96.2000	7.9200775e-01
96.3000	7.3207275e-01
96.4000	6.5723114e-01
96.5000	5.6882354e-01
96.6000	4.7083032e-01
96.7000	3.7300914e-01
96.8000	2.9859935e-01
96.9000	2.8625010e-01
97.0000	3.4668556e-01
97.1000	4.4281794e-01
97.2000	5.4304842e-01
97.3000	6.3457534e-01
97.4000	7.1373534e-01
97.5000	7.8003315e-01
97.6000	8.3405404e-01
97.7000	8.7669002e-01
97.8000	9.0892834e-01
97.9000	9.3224224e-01
98.0000	9.4869565e-01
98.1000	9.6039146e-01
98.2000	9.6883992e-01
98.3000	9.7484386e-01
98.4000	9.7895868e-01
98.5000	9.8173351e-01
98.6000	9.8368592e-01
98.7000	9.8516098e-01
98.8000	9.8615712e-01
98.9000	9.8662447e-01
99.0000	9.8671346e-01
99.1000	9.8659827e-01
99.2000	9.8638519e-01
99.3000	9.8612924e-01
99.4000	9.8585808e-01
99.5000	9.8558539e-01
99.6000	9.8531760e-01
