# Time (a.u.)	Order parameter |r|
63.4000	9.8647892e-01
63.5000	9.8642900e-01
63.6000	9.8637933e-01
63.7000	9.8632987e-01
63.8000	9.8628062e-01
63.9000	9.8623153e-01
64.0000	9.8618261e-01
64.1000	9.8613382e-01
64.2000	9.8608514e-01
64.3000	9.8603655e-01
64.4000	9.8598804e-01
64.5000	9.8593958e-01
64.6000	9.8589115e-01
64.7000	9.8584273e-01
64.8000	9.8579431e-01
64.9000	9.8574586e-01
65.0000	9.8569735e-01
65.1000	9.8564878e-01
65.2000	9.8560012e-01
65.3000	9.8555135e-01
65.4000	9.8550245e-01
65.5000	9.8545340e-01
65.6000	9.8540418e-01
65.7000	9.8535476e-01
65.8000	9.8530512e-01
65.9000	9.8525525e-01
66.0000	9.8520512e-01
66.1000	9.8515470e-01
66.2000	9.8510398e-01
66.3000	9.8505293e-01
66.4000	9.8500152e-01
66.5000	9.8494972e-01
66.6000	9.8489752e-01
66.7000	9.8484489e-01
66.8000	9.8479180e-01
66.9000	9.8473821e-01
67.0000	9.8468411e-01
67.1000	9.8462945e-01
67.2000	9.8457422e-01
67.3000	9.8451837e-01
67.4000	9.8446187e-01
67.5000	9.8440469e-01
67.6000	9.8434679e-01
67.7000	9.8428813e-01
67.8000	9.8422868e-01
67.9000	9.8416838e-01
68.0000	9.8410720e-01
68.1000	9.8404510e-01
68.2000	9.8398201e-01
68.3000	9.8391790e-01
68.4000	9.8385271e-01
68.5000	9.8378639e-01
68.6000	9.8371887e-01
68.7000	9.8365011e-01
68.8000	9.8358002e-01
68.9000	9.8350854e-01
69.0000	9.8343561e-01
69.1000	9.8336114e-01
69.2000	9.8328506e-01
69.3000	9.8320727e-01
69.4000	9.8312769e-01
69.5000	9.8304622e-01
69.6000	9.8296275e-01
69.7000	9.8287718e-01
69.8000	9.8278939e-01
69.9000	9.8269926e-01
70.0000	9.8260664e-01
70.1000	9.8251140e-01
70.2000	9.8241338e-01
70.3000	9.8231241e-01
70.4000	9.8220832e-01
70.5000	9.8210091e-01
70.6000	9.8198998e-01
70.7000	9.8187530e-01
70.8000	9.8175664e-01
70.9000	9.8163371e-01
71.0000	9.8150625e-01
71.1000	9.8137394e-01
71.2000	9.8123644e-01
71.3000	9.8109338e-01
71.4000	9.8094436e-01
71.5000	9.8078893e-01
71.6000	9.8062660e-01
71.7000	9.8045685e-01
71.8000	9.8027906e-01
71.9000	9.8009260e-01
72.0000	9.7989673e-01
72.1000	9.7969065e-01
72.2000	9.7947346e-01
72.3000	9.7924415e-01
72.4000	9.7900160e-01
72.5000	9.7874455e-01
72.6000	9.7847157e-01
72.7000	9.7818105e-01
72.8000	9.7787118e-01
72.9000	9.7753987e-01
73.0000	9.7718476e-01
73.1000	9.7680315e-01
73.2000	9.7639192e-01
73.3000	9.7594750e-01
73.4000	9.7546576e-01
73.5000	9.7494190e-01
73.6000	9.7437034e-01
73.7000	9.7374461e-01
73.8000	9.7305714e-01
73.9000	9.7229908e-01
74.0000	9.7146012e-01
74.1000	9.7052820e-01
74.2000	9.6948934e-01
74.3000	9.6832739e-01
74.4000	9.6702391e-01
74.5000	9.6555817e-01
74.6000	9.6390742e-01
74.7000	9.6204757e-01
74.8000	9.5995447e-01
74.9000	9.5760590e-01
75.0000	9.5498429e-01
75.1000	9.5207998e-01
75.2000	9.4889426e-01
75.3000	9.4544114e-01
75.4000	9.4174610e-01
75.5000	9.3783984e-01
75.6000	9.3374453e-01
75.7000	9.2944916e-01
75.8000	9.2487064e-01
75.9000	9.1979766e-01
76.0000	9.1381928e-01
76.1000	9.0624839e-01
76.2000	8.9606310e-01
76.3000	8.8190035e-01
76.4000	8.6213673e-01
76.5000	8.3506126e-01
76.6000	7.9906711e-01
76.7000	7.5273777e-01
76.8000	6.9492253e-01
76.9000	6.2520997e-01
77.0000	5.4472904e-01
77.1000	4.5649590e-01
77.2000	3.6591838e-01
77.3000	2.8425205e-01
77.4000	2.3757134e-01
77.5000	2.5881589e-01
77.6000	3.3815426e-01
77.7000	4.4058238e-01
77.8000	5.4444812e-01
77.9000	6.3938912e-01
78.0000	7.2083227e-01
78.1000	7.8742080e-01
78.2000	8.3955670e-01
78.3000	8.7865030e-01
78.4000	9.0720366e-01
78.5000	9.2843037e-01
78.6000	9.4480450e-01
78.7000	9.5767727e-01
78.8000	9.6789020e-01
78.9000	9.7574605e-01
79.0000	9.8132226e-01
79.1000	9.8497652e-01
79.2000	9.8721218e-01
79.3000	9.8852247e-01
79.4000	9.8924006e-01
79.5000	9.8958195e-01
79.6000	9.8973940e-01
79.7000	9.8986051e-01
79.8000	9.9001500e-01
79.9000	9.9018144e-01
80.0000	9.9029338e-01
80.1000	9.9031716e-01
80.2000	9.9026787e-01
80.3000	9.9017598e-01
80.4000	9.9006484e-01
80.5000	9.8994759e-01
80.6000	9.8983049e-01
80.7000	9.8971614e-01
80.8000	9.8960545e-01
80.9000	9.8949853e-01
81.0000	9.8939522e-01
81.1000	9.8929526e-01
81.2000	9.8919840e-01
81.3000	9.8910438e-01
81.4000	9.8901298e-01
81.5000	9.8892402e-01
81.6000	9.8883734e-01
81.7000	9.8875279e-01
81.8000	9.8867025e-01
81.9000	9.8858961e-01
82.0000	9.8851077e-01
82.1000	9.8843363e-01
82.2000	9.8835811e-01
82.3000	9.8828414e-01
82.4000	9.8821164e-01
82.5000	9.8814054e-01
82.6000	9.8807077e-01
82.7000	9.8800228e-01
82.8000	9.8793501e-01
82.9000	9.8786889e-01
83.0000	9.8780388e-01
83.1000	9.8773992e-01
83.2000	9.8767697e-01
83.3000	9.8761498e-01
83.4000	9.8755390e-01
83.5000	9.8749369e-01
83.6000	9.8743431e-01
83.7000	9.8737572e-01
83.8000	9.8731788e-01
83.9000	9.8726075e-01
84.0000	9.8720429e-01
84.1000	9.8714848e-01
84.2000	9.8709329e-01
84.3000	9.8703866e-01
84.4000	9.8698459e-01
84.5000	9.8693103e-01
84.6000	9.8687796e-01
84.7000	9.8682535e-01
84.8000	9.8677317e-01
84.9000	9.8672140e-01
85.0000	9.8667000e-01
85.1000	9.8661896e-01
85.2000	9.8656826e-01
85.3000	9.8651785e-01
85.4000	9.8646773e-01
85.5000	9.8641787e-01
85.6000	9.8636825e-01
85.7000	9.8631884e-01
85.8000	9.8626962e-01
85.9000	9.8622058e-01
86.0000	9.8617168e-01
86.1000	9.8612292e-01
86.2000	9.8607426e-01
86.3000	9.8602570e-01
86.4000	9.8597720e-01
86.5000	9.8592874e-01
86.6000	9.8588032e-01
86.7000	9.8583190e-01
86.8000	9.8578347e-01
86.9000	9.8573501e-01
87.0000	9.8568649e-01
87.1000	9.8563791e-01
87.2000	9.8558922e-01
87.3000	9.8554043e-01
87.4000	9.8549149e-01
87.5000	9.8544240e-01
87.6000	9.8539314e-01
87.7000	9.8534367e-01
87.8000	9.8529399e-01
87.9000	9.8524406e-01
88.0000	9.8519387e-01
88.1000	9.8514338e-01
88.2000	9.8509259e-01
88.3000	9.8504146e-01
88.4000	9.8498996e-01
88.5000	9.8493808e-01
88.6000	9.8488579e-01
88.7000	9.8483306e-01
88.8000	9.8477985e-01
88.9000	9.8472616e-01
89.0000	9.8467193e-01
89.1000	9.8461715e-01
89.2000	9.8456178e-01
89.3000	9.8450579e-01
89.4000	9.8444914e-01
89.5000	9.8439180e-01
89.6000	9.8433374e-01
89.7000	9.8427490e-01
89.8000	9.8421526e-01
89.9000	9.8415477e-01
90.0000	9.8409339e-01
90.1000	9.8403107e-01
90.2000	9.8396776e-01
90.3000	9.8390342e-01
90.4000	9.8383798e-01
90.5000	9.8377139e-01
90.6000	9.8370360e-01
90.7000	9.8363454e-01
90.8000	9.8356415e-01
90.9000	9.8349236e-01
91.0000	9.8341909e-01
91.1000	9.8334426e-01
91.2000	9.8326781e-01
91.3000	9.8318963e-01
91.4000	9.8310963e-01
91.5000	9.8302772e-01
91.6000	9.8294380e-01
91.7000	9.8285774e-01
91.8000	9.8276944e-01
91.9000	9.8267876e-01
92.0000	9.8258557e-01
92.1000	9.8248972e-01
92.2000	9.8239105e-01
92.3000	9.8228940e-01
92.4000	9.8218459e-01
92.5000	9.8207641e-01
92.6000	9.8196466e-01
92.7000	9.8184911e-01
92.8000	9.8172952e-01
92.9000	9.8160561e-01
93.0000	9.8147709e-01
93.1000	9.8134365e-01
93.2000	9.8120494e-01
93.3000	9.8106058e-01
93.4000	9.8091016e-01
93.5000	9.8075323e-01
93.6000	9.8058929e-01
93.7000	9.8041779e-01
93.8000	9.8023813e-01
93.9000	9.8004963e-01
94.0000	9.7985155e-01
94.1000	9.7964307e-01
94.2000	9.7942325e-01
94.3000	9.7919109e-01
94.4000	9.7894541e-01
94.5000	9.7868492e-01
94.6000	9.7840817e-01
94.7000	9.7811349e-01
94.8000	9.7779900e-01
94.9000	9.7746259e-01
95.0000	9.7710180e-01
95.1000	9.7671385e-01
95.2000	9.7629552e-01
95.3000	9.7584314e-01
95.4000	9.7535241e-01
95.5000	9.7481839e-01
95.6000	9.7423532e-01
95.7000	9.7359648e-01
95.8000	9.7289403e-01
95.9000	9.7211883e-01
96.0000	9.7126018e-01
96.1000	9.7030563e-01
96.2000	9.6924072e-01
96.3000	9.6804879e-01
96.4000	9.6671089e-01
96.5000	9.6520580e-01
96.6000	9.6351039e-01
96.7000	9.6160043e-01
96.8000	9.5945200e-01
96.9000	9.5704365e-01
97.0000	9.5435929e-01
97.1000	9.5139147e-01
97.2000	9.4814427e-01
97.3000	9.4463449e-01
97.4000	9.4088956e-01
97.5000	9.3693979e-01
97.6000	9.3280250e-01
97.7000	9.2845454e-01
97.8000	9.2378962e-01
97.9000	9.1855840e-01
98.0000	9.1229461e-01
98.1000	9.0424010e-01
98.2000	8.9329461e-01
98.3000	8.7802625e-01
98.4000	8.5677449e-01
98.5000	8.2783702e-01
98.6000	7.8964700e-01
98.7000	7.4083361e-01
98.8000	6.8035007e-01
98.9000	6.0806426e-01
99.0000	5.2551979e-01
99.1000	4.3617485e-01
99.2000	3.4626409e-01
99.3000	2.6944540e-01
99.4000	2.3581744e-01
99.5000	2.7283337e-01
99.6000	3.6007929e-01
