1	5.09345112752438922e+00
2	3.98469290437766022e+00
3	4.67894861802665751e+00
4	1.77227712970430917e+00
5	4.54463995530921228e+00
6	3.75302082018613925e+00
7	1.73492038130839710e+00
8	4.87774206602427096e+00
9	6.07130890672125378e+00
10	5.32995564560271529e+00
11	1.19161118547518274e+00
12	1.26488871113809109e+00
13	1.51763858924557654e-01
14	5.96795089460848072e+00
15	2.13452505680460858e+00
16	3.49220089785659038e+00
17	3.36313480688717226e+00
18	5.41555938253611036e+00
19	4.25771102679402880e+00
20	6.78108825561634099e-01
21	6.01105552713808589e+00
22	2.98324109461230425e+00
23	3.02898210740467144e+00
24	2.52535378329180205e+00
25	1.42880938419698567e-01
26	1.37293030814886974e+00
27	6.00512753730789761e+00
28	3.45955361630535418e-01
29	4.86362717700162861e+00
30	3.79501092272486362e+00
31	1.94738416093084576e+00
32	1.23626092574830426e-01
33	5.35523914467085249e-01
34	6.71675965147038534e-01
35	4.73399901827671421e+00
36	5.39546636655484413e+00
37	6.17565998858840226e-01
38	5.57379941595377471e+00
39	3.72926413068217366e+00
40	4.07932077729817166e+00
41	5.57572313274805342e+00
42	3.69118732522980220e-01
43	4.28344437024591329e+00
44	5.89280066703057770e+00
45	3.22166307112136296e+00
46	4.41658283893953474e+00
47	5.25968490813457645e+00
48	1.17682124168205715e+00
49	2.96867390935521236e+00
50	7.04285787217919346e-01
51	3.01245173582350390e+00
52	3.27820588480569608e+00
53	1.80373665636309033e+00
54	4.42544610660290783e+00
55	5.31606166013598180e+00
56	5.30763338238617255e+00
57	3.94984750941372587e-02
58	4.40823259031427384e+00
59	6.19834636626337088e-01
60	5.83753257871855169e+00
61	5.30941741391050659e+00
62	4.11641365330833153e+00
63	2.96376803112912235e+00
64	5.75466422064022431e+00
65	4.39175728882130834e+00
66	6.28232748712753875e+00
67	5.52572776107400987e+00
68	5.23936917457898144e+00
69	1.53253811730623468e-01
70	4.10853798701155015e-01
71	4.12718845751004970e+00
72	2.46546685298431711e+00
73	5.69329235240985199e+00
74	2.79831443936015356e+00
75	4.36336290908534163e+00
76	5.21889585256198107e-01
77	2.21611803997499957e+00
78	4.25713453174042744e+00
79	5.85658220641516536e+00
80	4.98934449926840085e+00
81	4.82702333695057906e+00
82	2.83703919463682297e+00
83	1.63184658492019641e+00
84	5.73327666259834112e-01
85	6.18379239115654133e+00
86	7.15705782180437317e-02
87	4.98196843705093961e+00
88	3.02854841656236218e+00
89	2.46285790243555430e-01
90	5.51882233423204838e+00
91	4.33630619530915329e+00
92	3.41686914847749101e-01
93	5.38060823907584851e+00
94	3.68694978112853677e+00
95	2.27463932747734443e+00
96	8.30552110455898274e-01
97	1.80012578540556833e+00
98	5.96022152597136756e+00
99	5.77748256522935044e+00
100	7.67306764963948007e-01
101	4.43217430677115587e+00
102	5.85400347097642548e+00
103	1.02546978229007313e+00
104	5.91402312013795850e+00
105	5.39143135761007475e-01
106	5.06146432130205248e+00
107	6.16106264381217361e+00
108	6.26815952636279228e+00
109	4.46272247935367172e+00
110	4.03642764761289374e+00
111	1.79147202224042479e+00
112	4.59307156703422059e+00
113	4.33258653591153386e+00
114	5.83748151117421710e+00
115	6.87711811900460601e-01
116	2.93333355653978056e-01
117	6.12079688281428425e+00
118	2.59369869443779155e+00
119	4.73690469249963331e-01
120	1.76098404581106283e+00
121	1.36380134237798017e-01
122	5.07229940650617372e+00
123	3.05606113068157859e+00
124	2.08599223162932024e+00
125	5.79751116307588443e+00
126	5.46163278787125894e-01
127	3.57616370006055995e+00
128	4.17020902784094538e+00
129	4.13475318642060952e+00
130	4.12262801520434152e+00
131	4.89637200300459963e+00
132	7.29063701797626917e-01
133	5.91567809302927916e+00
134	2.33326117011683287e+00
135	6.05421464166282508e+00
136	2.64608476976392337e+00
137	1.67091874227914761e+00
138	5.91584374509514443e+00
139	6.09027353009991312e+00
140	5.97501103088906804e-01
141	4.34683415549157015e+00
142	5.14748168369337211e+00
143	1.62875808689899015e+00
144	9.83308723144525887e-01
145	3.59464270778258088e+00
146	5.62397091711297126e+00
147	4.27973321917984784e+00
148	4.32466927007623170e+00
149	4.90339196462887639e+00
150	5.91333901575623333e+00
151	1.69235200773352212e+00
