# Time (a.u.)	Order parameter |r|
18.4000	9.6638217e-01
18.5000	9.6415000e-01
18.6000	9.6174859e-01
18.7000	9.5913739e-01
18.8000	9.5624853e-01
18.9000	9.5298305e-01
19.0000	9.4920557e-01
19.1000	9.4473863e-01
19.2000	9.3936064e-01
19.3000	9.3281431e-01
19.4000	9.2483778e-01
19.5000	9.1523582e-01
19.6000	9.0400942e-01
19.7000	8.9155801e-01
19.8000	8.7895716e-01
19.9000	8.6809806e-01
20.0000	8.6105040e-01
20.1000	8.5929811e-01
20.2000	8.6367115e-01
20.3000	8.7407146e-01
20.4000	8.8904786e-01
20.5000	9.0592048e-01
20.6000	9.2241967e-01
20.7000	9.3735310e-01
20.8000	9.4999133e-01
20.9000	9.5999298e-01
21.0000	9.6724538e-01
21.1000	9.7187167e-01
21.2000	9.7436636e-01
21.3000	9.7530273e-01
21.4000	9.7516130e-01
21.5000	9.7429927e-01
21.6000	9.7296061e-01
21.7000	9.7130375e-01
21.8000	9.6942651e-01
21.9000	9.6738299e-01
22.0000	9.6519391e-01
22.1000	9.6285250e-01
22.2000	9.6032690e-01
22.3000	9.5755967e-01
22.4000	9.5446477e-01
22.5000	9.5092257e-01
22.6000	9.4677383e-01
22.7000	9.4181550e-01
22.8000	9.3580340e-01
22.9000	9.2847177e-01
23.0000	9.1958496e-01
23.1000	9.0904002e-01
23.2000	8.9703631e-01
23.3000	8.8432430e-01
23.4000	8.7246720e-01
23.5000	8.6359140e-01
23.6000	8.5946796e-01
23.7000	8.6122196e-01
23.8000	8.6919796e-01
23.9000	8.8255408e-01
24.0000	8.9894085e-01
24.1000	9.1556962e-01
24.2000	9.3079698e-01
24.3000	9.4399894e-01
24.4000	9.5497793e-01
24.5000	9.6355789e-01
24.6000	9.6953135e-01
24.7000	9.7309616e-01
24.8000	9.7478771e-01
24.9000	9.7515120e-01
25.0000	9.7462016e-01
25.1000	9.7349902e-01
25.2000	9.7198783e-01
25.3000	9.7021264e-01
25.4000	9.6824745e-01
25.5000	9.6612805e-01
25.6000	9.6386008e-01
25.7000	9.6142303e-01
25.8000	9.5877116e-01
25.9000	9.5583154e-01
26.0000	9.5249988e-01
26.1000	9.4863481e-01
26.2000	9.4405241e-01
26.3000	9.3852508e-01
26.4000	9.3179227e-01
26.5000	9.2359618e-01
26.6000	9.1376018e-01
26.7000	9.0232794e-01
26.8000	8.8977716e-01
26.9000	8.7730220e-01
27.0000	8.6688195e-01
27.1000	8.6053198e-01
27.2000	8.5964732e-01
27.3000	8.6494834e-01
27.4000	8.7615833e-01
27.5000	8.9156211e-01
27.6000	9.0831362e-01
27.7000	9.2419207e-01
27.8000	9.3821802e-01
27.9000	9.5007448e-01
28.0000	9.5967051e-01
28.1000	9.6687241e-01
28.2000	9.7165773e-01
28.3000	9.7430158e-01
28.4000	9.7527849e-01
28.5000	9.7510489e-01
28.6000	9.7418792e-01
28.7000	9.7279635e-01
28.8000	9.7109587e-01
28.9000	9.6918388e-01
29.0000	9.6711144e-01
29.1000	9.6489562e-01
29.2000	9.6252593e-01
29.3000	9.5996674e-01
29.4000	9.5715654e-01
29.5000	9.5400468e-01
29.6000	9.5038613e-01
29.7000	9.4613554e-01
29.8000	9.4104355e-01
29.9000	9.3486120e-01
30.0000	9.2732291e-01
30.1000	9.1820429e-01
30.2000	9.0743332e-01
30.3000	8.9527060e-01
30.4000	8.8256920e-01
30.5000	8.7101049e-01
30.6000	8.6272698e-01
30.7000	8.5939903e-01
30.8000	8.6206248e-01
30.9000	8.7092583e-01
31.0000	8.8494935e-01
31.1000	9.0162644e-01
31.2000	9.1828869e-01
31.3000	9.3347101e-01
31.4000	9.4654915e-01
31.5000	9.5721446e-01
31.6000	9.6525829e-01
31.7000	9.7063262e-01
31.8000	9.7371430e-01
31.9000	9.7507437e-01
32.0000	9.7522426e-01
32.1000	9.7455763e-01
32.2000	9.7334958e-01
32.3000	9.7178135e-01
32.4000	9.6996708e-01
32.5000	9.6797284e-01
32.6000	9.6582873e-01
32.7000	9.6353589e-01
32.8000	9.6106989e-01
32.9000	9.5838107e-01
33.0000	9.5539220e-01
33.1000	9.5199402e-01
33.2000	9.4803936e-01
33.3000	9.4333799e-01
33.4000	9.3765658e-01
33.5000	9.3073204e-01
33.6000	9.2231208e-01
33.7000	9.1224123e-01
33.8000	9.0060977e-01
33.9000	8.8797896e-01
34.0000	8.7566404e-01
34.1000	8.6571321e-01
34.2000	8.6007160e-01
34.3000	8.6004552e-01
34.4000	8.6623991e-01
34.5000	8.7820200e-01
34.6000	8.9399530e-01
34.7000	9.1074474e-01
34.8000	9.2640570e-01
34.9000	9.4010556e-01
35.0000	9.5153644e-01
35.1000	9.6055352e-01
35.2000	9.6702309e-01
35.3000	9.7113776e-01
35.4000	9.7342416e-01
35.5000	9.7436776e-01
35.6000	9.7431231e-01
35.7000	9.7352674e-01
35.8000	9.7223445e-01
35.9000	9.7060060e-01
36.0000	9.6873101e-01
36.1000	9.6668329e-01
36.2000	9.6447802e-01
36.3000	9.6210591e-01
36.4000	9.5953081e-01
36.5000	9.5668930e-01
36.6000	9.5348751e-01
36.7000	9.4979585e-01
36.8000	9.4544341e-01
36.9000	9.4021492e-01
37.0000	9.3385714e-01
37.1000	9.2610555e-01
37.2000	9.1674854e-01
37.3000	9.0574738e-01
37.4000	8.9342690e-01
37.5000	8.8074492e-01
37.6000	8.6948860e-01
37.7000	8.6176707e-01
37.8000	8.5916044e-01
37.9000	8.6260480e-01
38.0000	8.7216866e-01
38.1000	8.8663979e-01
38.2000	9.0346884e-01
38.3000	9.2022158e-01
38.4000	9.3548099e-01
38.5000	9.4842697e-01
38.6000	9.5875370e-01
38.7000	9.6637195e-01
38.8000	9.7134307e-01
38.9000	9.7410817e-01
39.0000	9.7523930e-01
39.1000	9.7523104e-01
39.2000	9.7445777e-01
39.3000	9.7317810e-01
39.4000	9.7156115e-01
39.5000	9.6971240e-01
39.6000	9.6769160e-01
39.7000	9.6552394e-01
39.8000	9.6320648e-01
39.9000	9.6071103e-01
40.0000	9.5798405e-01
40.1000	9.5494399e-01
40.2000	9.5147652e-01
40.3000	9.4742859e-01
40.4000	9.4260366e-01
40.5000	9.3676293e-01
40.6000	9.2964153e-01
40.7000	9.2099437e-01
40.8000	9.1069014e-01
40.9000	8.9887017e-01
41.0000	8.8618536e-01
41.1000	8.7407314e-01
41.2000	8.6463143e-01
41.3000	8.5972405e-01
41.4000	8.6056925e-01
41.5000	8.6764901e-01
41.6000	8.8032556e-01
41.7000	8.9645289e-01
41.8000	9.1317884e-01
41.9000	9.2866133e-01
42.0000	9.4216783e-01
42.1000	9.5346687e-01
42.2000	9.6240692e-01
42.3000	9.6876914e-01
42.4000	9.7267160e-01
42.5000	9.7461467e-01
42.6000	9.7515088e-01
42.7000	9.7473385e-01
42.8000	9.7368736e-01
42.9000	9.7222565e-01
43.0000	9.7048451e-01
43.1000	9.6854482e-01
43.2000	9.6644748e-01
43.3000	9.6420230e-01
43.4000	9.6179255e-01
43.5000	9.5917626e-01
43.6000	9.5628475e-01
43.7000	9.5301867e-01
43.8000	9.4924249e-01
43.9000	9.4477877e-01
44.0000	9.3940608e-01
44.1000	9.3286725e-01
44.2000	9.2490039e-01
44.3000	9.1530984e-01
44.4000	9.0409544e-01
44.5000	8.9165444e-01
44.6000	8.7905909e-01
44.7000	8.6819877e-01
44.8000	8.6114759e-01
44.9000	8.5939535e-01
45.0000	8.6377527e-01
45.1000	8.7418389e-01
45.2000	8.8913787e-01
45.3000	9.0586255e-01
45.4000	9.2195649e-01
45.5000	9.3629355e-01
45.6000	9.4850012e-01
45.7000	9.5847973e-01
45.8000	9.6608734e-01
45.9000	9.7121698e-01
46.0000	9.7410491e-01
46.1000	9.7525008e-01
46.2000	9.7519276e-01
46.3000	9.7435549e-01
46.4000	9.7301835e-01
46.5000	9.7135558e-01
46.6000	9.6947117e-01
46.7000	9.6742132e-01
46.8000	9.6522734e-01
46.9000	9.6288250e-01
47.0000	9.6035482e-01
47.1000	9.5758678e-01
47.2000	9.5449233e-01
47.3000	9.5095187e-01
47.4000	9.4680633e-01
47.5000	9.4185283e-01
47.6000	9.3584739e-01
47.7000	9.2852430e-01
47.8000	9.1964758e-01
47.9000	9.0911332e-01
48.0000	8.9711886e-01
48.1000	8.8441126e-01
48.2000	8.7254979e-01
48.3000	8.6366149e-01
48.4000	8.5952290e-01
48.5000	8.6126514e-01
48.6000	8.6924176e-01
48.7000	8.8262532e-01
48.8000	8.9908647e-01
48.9000	9.1585378e-01
49.0000	9.3128569e-01
49.1000	9.4469500e-01
49.2000	9.5574769e-01
49.3000	9.6421048e-01
49.4000	9.6997911e-01
49.5000	9.7337101e-01
49.6000	9.7495418e-01
49.7000	9.7525682e-01
49.8000	9.7469183e-01
49.9000	9.7355101e-01
50.0000	9.7202782e-01
50.1000	9.7024499e-01
50.2000	9.6827483e-01
50.3000	9.6615223e-01
50.4000	9.6388232e-01
50.5000	9.6144437e-01
50.6000	9.5879250e-01
50.7000	9.5585379e-01
50.8000	9.5252404e-01
50.9000	9.4866202e-01
51.0000	9.4408404e-01
51.1000	9.3856270e-01
51.2000	9.3183758e-01
51.3000	9.2365073e-01
51.4000	9.1382476e-01
51.5000	9.0240172e-01
51.6000	8.8985626e-01
51.7000	8.7737827e-01
51.8000	8.6694401e-01
51.9000	8.6057234e-01
52.0000	8.5966274e-01
52.1000	8.6494075e-01
52.2000	8.7613674e-01
52.3000	8.9154345e-01
52.4000	9.0831296e-01
52.5000	9.2420742e-01
52.6000	9.3821992e-01
52.7000	9.4998816e-01
52.8000	9.5935880e-01
52.9000	9.6617895e-01
53.0000	9.7056854e-01
53.1000	9.7304075e-01
53.2000	9.7413414e-01
53.3000	9.7422685e-01
53.4000	9.7357288e-01
53.5000	9.7237866e-01
53.6000	9.7081150e-01
53.7000	9.6898733e-01
53.8000	9.6697326e-01
53.9000	9.6479708e-01
54.0000	9.6245502e-01
54.1000	9.5991564e-01
54.2000	9.5712014e-01
54.3000	9.5397968e-01
54.4000	9.5037048e-01
54.5000	9.4612807e-01
54.6000	9.4104372e-01
54.7000	9.3486872e-01
54.8000	9.2733730e-01
54.9000	9.1822401e-01
55.0000	9.0745446e-01
55.1000	8.9528478e-01
55.2000	8.8256063e-01
55.3000	8.7095394e-01
55.4000	8.6259098e-01
55.5000	8.5914886e-01
55.6000	8.6166417e-01
55.7000	8.7036471e-01
55.8000	8.8427638e-01
55.9000	9.0102443e-01
56.0000	9.1802081e-01
56.1000	9.3358455e-01
56.2000	9.4681842e-01
56.3000	9.5746040e-01
56.4000	9.6544184e-01
56.5000	9.7076695e-01
56.6000	9.7381479e-01
56.7000	9.7515130e-01
56.8000	9.7528430e-01
56.9000	9.7460535e-01
57.0000	9.7338830e-01
57.1000	9.7181354e-01
57.2000	9.6999458e-01
57.3000	9.6799705e-01
57.4000	9.6585075e-01
57.5000	9.6355664e-01
57.6000	9.6109020e-01
57.7000	9.5840172e-01
57.8000	9.5541404e-01
57.9000	9.5201802e-01
58.0000	9.4806666e-01
58.1000	9.4336996e-01
58.2000	9.3769479e-01
58.3000	9.3077817e-01
58.4000	9.2236757e-01
58.5000	9.1230669e-01
58.6000	9.0068396e-01
58.7000	8.8805735e-01
58.8000	8.7573751e-01
58.9000	8.6577070e-01
59.0000	8.6010578e-01
59.1000	8.6005344e-01
59.2000	8.6622434e-01
59.3000	8.7817401e-01
59.4000	8.9397652e-01
59.5000	9.1076110e-01
59.6000	9.2648554e-01
59.7000	9.4029422e-01
59.8000	9.5191077e-01
59.9000	9.6120026e-01
60.0000	9.6794781e-01
60.1000	9.7219812e-01
60.2000	9.7440663e-01
60.3000	9.7512729e-01
60.4000	9.7483244e-01
60.5000	9.7386586e-01
60.6000	9.7245692e-01
60.7000	9.7075177e-01
60.8000	9.6883857e-01
60.9000	9.6676357e-01
61.0000	9.6454088e-01
61.1000	9.6215756e-01
61.2000	9.5957541e-01
61.3000	9.5672988e-01
61.4000	9.5352648e-01
61.5000	9.4983536e-01
61.6000	9.4548555e-01
61.7000	9.4026190e-01
61.8000	9.3391128e-01
61.9000	9.2616920e-01
62.0000	9.1682375e-01
62.1000	9.0583526e-01
62.2000	8.9352673e-01
62.3000	8.8085302e-01
62.4000	8.6959928e-01
62.5000	8.6187866e-01
62.6000	8.5927757e-01
62.7000	8.6273491e-01
62.8000	8.7231069e-01
62.9000	8.8675082e-01
63.0000	9.0339491e-01
63.1000	9.1968079e-01
63.2000	9.3432017e-01
63.3000	9.4687310e-01
63.4000	9.5723070e-01
63.5000	9.6524133e-01
63.6000	9.7072380e-01
63.7000	9.7386947e-01
63.8000	9.7519594e-01
63.9000	9.7526441e-01
64.0000	9.7451292e-01
64.1000	9.7323388e-01
64.2000	9.7161098e-01
64.3000	9.6975528e-01
64.4000	9.6772842e-01
64.5000	9.6555609e-01
64.6000	9.6323536e-01
64.7000	9.6073794e-01
64.8000	9.5801019e-01
64.9000	9.5497056e-01
65.0000	9.5150476e-01
65.1000	9.4745988e-01
65.2000	9.4263958e-01
65.3000	9.3680524e-01
65.4000	9.2969208e-01
65.5000	9.2105478e-01
65.6000	9.1076111e-01
65.7000	8.9895058e-01
65.8000	8.8627081e-01
65.9000	8.7415507e-01
66.0000	8.6470084e-01
66.1000	8.5977693e-01
66.2000	8.6060726e-01
66.3000	8.6768179e-01
66.4000	8.8037546e-01
66.5000	8.9656072e-01
66.6000	9.1340240e-01
66.7000	9.2906843e-01
66.8000	9.4279153e-01
66.9000	9.5421806e-01
67.0000	9.6309627e-01
67.1000	9.6926931e-01
67.2000	9.7298632e-01
67.3000	9.7480524e-01
67.4000	9.7527013e-01
67.5000	9.7481334e-01
67.6000	9.7374403e-01
67.7000	9.7226859e-01
67.8000	9.7051880e-01
67.9000	9.6857351e-01
68.0000	9.6647254e-01
68.1000	9.6422514e-01
68.2000	9.6181425e-01
68.3000	9.5919777e-01
68.4000	9.5630698e-01
68.5000	9.5304263e-01
68.6000	9.4926930e-01
68.7000	9.4480978e-01
68.8000	9.3944283e-01
68.9000	9.3291144e-01
69.0000	9.2495362e-01
69.1000	9.1537309e-01
69.2000	9.0416819e-01
69.3000	8.9173339e-01
69.4000	8.7913661e-01
69.5000	8.6826396e-01
69.6000	8.6119213e-01
69.7000	8.5941547e-01
69.8000	8.6377214e-01
69.9000	8.7416540e-01
70.0000	8.8911979e-01
70.1000	9.0586035e-01
70.2000	9.2196832e-01
70.3000	9.3628703e-01
70.4000	9.4839174e-01
70.5000	9.5811617e-01
70.6000	9.6529672e-01
70.7000	9.6997988e-01
70.8000	9.7263956e-01
70.9000	9.7385429e-01
71.0000	9.7406670e-01
71.1000	9.7354435e-01
71.2000	9.7246582e-01
71.3000	9.7098349e-01
71.4000	9.6921762e-01
71.5000	9.6724516e-01
71.6000	9.6510260e-01
71.7000	9.6279281e-01
71.8000	9.6028975e-01
71.9000	9.5753957e-01
72.0000	9.5445862e-01
72.1000	9.5092888e-01
72.2000	9.4679237e-01
72.3000	9.4184697e-01
72.4000	9.3584903e-01
72.5000	9.2853271e-01
72.6000	9.1966110e-01
72.7000	9.0912796e-01
72.8000	8.9712624e-01
72.9000	8.8439562e-01
73.0000	8.7248529e-01
73.1000	8.6351454e-01
73.2000	8.5925633e-01
73.3000	8.6084431e-01
73.4000	8.6866089e-01
73.5000	8.8197218e-01
73.6000	8.9861404e-01
73.7000	9.1583811e-01
73.8000	9.3166729e-01
73.9000	9.4516447e-01
74.0000	9.5611277e-01
74.1000	9.6445412e-01
74.2000	9.7014136e-01
74.3000	9.7348437e-01
74.4000	9.7503729e-01
74.5000	9.7532004e-01
74.6000	9.7474132e-01
74.7000	9.7359078e-01
74.8000	9.7206067e-01
74.9000	9.7027290e-01
75.0000	9.6829930e-01
75.1000	9.6617439e-01
75.2000	9.6390311e-01
75.3000	9.6146461e-01
75.4000	9.5881298e-01
75.5000	9.5587534e-01
75.6000	9.5254761e-01
75.7000	9.4868871e-01
75.8000	9.4411518e-01
75.9000	9.3859985e-01
76.0000	9.3188241e-01
76.1000	9.2370473e-01
76.2000	9.1388873e-01
76.3000	9.0247476e-01
76.4000	8.8993442e-01
76.5000	8.7745309e-01
76.6000	8.6700427e-01
76.7000	8.6061000e-01
76.8000	8.5967416e-01
76.9000	8.6492762e-01
77.0000	8.7610858e-01
77.1000	8.9152022e-01
77.2000	9.0831984e-01
77.3000	9.2427031e-01
77.4000	9.3837780e-01
77.5000	9.5031061e-01
77.6000	9.5994056e-01
77.7000	9.6706747e-01
77.8000	9.7167346e-01
77.9000	9.7416102e-01
78.0000	9.7507849e-01
78.1000	9.7491467e-01
78.2000	9.7403374e-01
78.3000	9.7268114e-01
78.4000	9.7101413e-01
78.5000	9.6912856e-01
78.6000	9.6707631e-01
78.7000	9.6487588e-01
78.8000	9.6251820e-01
78.9000	9.5996883e-01
79.0000	9.5716728e-01
79.1000	9.5402377e-01
79.2000	9.5041406e-01
79.3000	9.4617351e-01
79.4000	9.4109340e-01
79.5000	9.3492516e-01
79.6000	9.2740309e-01
79.7000	9.1830156e-01
79.8000	9.0754549e-01
79.9000	8.9538951e-01
80.0000	8.8267684e-01
80.1000	8.7107746e-01
80.2000	8.6272129e-01
80.3000	8.5929227e-01
80.4000	8.6182901e-01
80.5000	8.7054575e-01
80.6000	8.8441101e-01
80.7000	9.0091642e-01
80.8000	9.1736711e-01
80.9000	9.3229861e-01
81.0000	9.4519395e-01
81.1000	9.5592453e-01
81.2000	9.6433460e-01
81.3000	9.7017794e-01
81.4000	9.7359499e-01
81.5000	9.7511550e-01
81.6000	9.7531917e-01
81.7000	9.7465960e-01
81.8000	9.7344249e-01
81.9000	9.7186175e-01
82.0000	9.7003601e-01
82.1000	9.6803263e-01
82.2000	9.6588184e-01
82.3000	9.6358460e-01
82.4000	9.6111626e-01
82.5000	9.5842704e-01
82.6000	9.5543975e-01
82.7000	9.5204531e-01
82.8000	9.4809686e-01
82.9000	9.4340458e-01
83.0000	9.3773556e-01
83.1000	9.3082690e-01
83.2000	9.2242591e-01
83.3000	9.1237549e-01
83.4000	9.0076237e-01
83.5000	8.8814144e-01
83.6000	8.7581910e-01
83.7000	8.6584013e-01
83.8000	8.6015784e-01
83.9000	8.6008827e-01
84.0000	8.6624932e-01
84.1000	8.7820777e-01
84.2000	8.9405460e-01
84.3000	9.1093526e-01
84.4000	9.2682093e-01
84.5000	9.4084319e-01
84.6000	9.5262854e-01
84.7000	9.6191548e-01
84.8000	9.6850079e-01
84.9000	9.7255788e-01
85.0000	9.7462573e-01
85.1000	9.7526292e-01
85.2000	9.7492131e-01
85.3000	9.7392812e-01
85.4000	9.7250334e-01
85.5000	9.7078833e-01
85.6000	9.6886878e-01
85.7000	9.6678968e-01
85.8000	9.6456442e-01
85.9000	9.6217970e-01
86.0000	9.5959715e-01
86.1000	9.5675216e-01
86.2000	9.5355029e-01
86.3000	9.4986183e-01
86.4000	9.4551598e-01
86.5000	9.4029783e-01
86.6000	9.3395440e-01
86.7000	9.2622116e-01
86.8000	9.1688567e-01
86.9000	9.0590693e-01
87.0000	8.9360538e-01
87.1000	8.8093176e-01
87.2000	8.6966742e-01
87.3000	8.6192731e-01
87.4000	8.5930245e-01
87.5000	8.6273647e-01
87.6000	8.7229579e-01
87.7000	8.8673404e-01
87.8000	9.0339189e-01
87.9000	9.1969013e-01
88.0000	9.3430716e-01
88.1000	9.4674684e-01
88.2000	9.5682475e-01
88.3000	9.6437370e-01
88.4000	9.6937308e-01
88.5000	9.7223705e-01
88.6000	9.7355422e-01
88.7000	9.7383391e-01
88.8000	9.7340893e-01
88.9000	9.7245271e-01
89.0000	9.7108033e-01
89.1000	9.6939624e-01
89.2000	9.6748175e-01
89.3000	9.6538294e-01
89.4000	9.6311125e-01
89.5000	9.6064746e-01
89.6000	9.5794349e-01
89.7000	9.5492128e-01
89.8000	9.5146879e-01
89.9000	9.4743461e-01
90.0000	9.4262334e-01
90.1000	9.3679687e-01
90.2000	9.2969037e-01
90.3000	9.2105757e-01
90.4000	9.1076395e-01
90.5000	8.9894449e-01
90.6000	8.8623912e-01
90.7000	8.7407009e-01
90.8000	8.6452509e-01
90.9000	8.5946887e-01
91.0000	8.6013245e-01
91.1000	8.6705562e-01
91.2000	8.7975683e-01
91.3000	8.9629128e-01
91.4000	9.1369966e-01
91.5000	9.2972827e-01
91.6000	9.4346183e-01
91.7000	9.5470988e-01
91.8000	9.6340794e-01
91.9000	9.6946432e-01
92.0000	9.7311503e-01
92.1000	9.7489575e-01
92.2000	9.7533714e-01
92.3000	9.7486493e-01
92.4000	9.7378506e-01
92.5000	9.7230222e-01
92.6000	9.7054721e-01
92.7000	9.6859828e-01
92.8000	9.6649488e-01
92.9000	9.6424599e-01
93.0000	9.6183445e-01
93.1000	9.5921811e-01
93.2000	9.5632828e-01
93.3000	9.5306580e-01
93.4000	9.4929542e-01
93.5000	9.4484014e-01
93.6000	9.3947896e-01
93.7000	9.3295500e-01
93.8000	9.2500617e-01
93.9000	9.1543556e-01
94.0000	9.0424001e-01
94.1000	8.9181115e-01
94.2000	8.7921254e-01
94.3000	8.6832686e-01
94.4000	8.6123327e-01
94.5000	8.5943054e-01
94.6000	8.6376184e-01
94.7000	8.7413780e-01
94.8000	8.8909314e-01
94.9000	9.0585913e-01
95.0000	9.2201667e-01
95.1000	9.3641829e-01
95.2000	9.4866691e-01
95.3000	9.5863034e-01
95.4000	9.6612899e-01
95.5000	9.7109578e-01
95.6000	9.7387515e-01
95.7000	9.7500231e-01
95.8000	9.7497909e-01
95.9000	9.7419010e-01
96.0000	9.7289777e-01
96.1000	9.7127127e-01
96.2000	9.6941463e-01
96.3000	9.6738562e-01
96.4000	9.6520734e-01
96.5000	9.6287462e-01
96.6000	9.6035676e-01
96.7000	9.5759729e-01
96.8000	9.5451102e-01
96.9000	9.5097917e-01
97.0000	9.4684337e-01
97.1000	9.4190141e-01
97.2000	9.3590974e-01
97.3000	9.2860262e-01
97.4000	9.1974308e-01
97.5000	9.0922446e-01
97.6000	8.9723868e-01
97.7000	8.8452361e-01
97.8000	8.7262689e-01
97.9000	8.6367136e-01
98.0000	8.5943731e-01
98.1000	8.6105878e-01
98.2000	8.6889520e-01
98.3000	8.8212855e-01
98.4000	8.9843359e-01
98.5000	9.1501791e-01
98.6000	9.3022977e-01
98.7000	9.4346322e-01
98.8000	9.5456237e-01
98.9000	9.6336760e-01
99.0000	9.6957892e-01
99.1000	9.7328082e-01
99.2000	9.7500792e-01
99.3000	9.7535621e-01
99.4000	9.7479486e-01
99.5000	9.7364369e-01
99.6000	9.7210756e-01
